seconds,utc_unixtimestamp,donation_id,donation_amount,cumulative_donation_amount
2404,1529845804,438025,5.00,72188.16
2407,1529845807,438026,5.00,72193.16
2411,1529845811,438027,20.00,72213.16
2426,1529845826,438028,50.00,72263.16
2430,1529845830,438029,25.00,72288.16
2432,1529845832,438030,35.00,72323.16
2460,1529845860,438031,50.00,72373.16
2510,1529845910,438032,20.00,72393.16
2511,1529845911,438033,15.00,72408.16
2535,1529845935,438035,25.00,72433.16
2537,1529845937,438036,50.00,72483.16
2544,1529845944,438037,5.00,72488.16
2548,1529845948,438038,250.00,72738.16
2552,1529845952,438039,5.00,72743.16
2568,1529845968,438040,5.00,72748.16
2569,1529845969,438041,10.00,72758.16
2607,1529846007,438044,25.00,72783.16
2617,1529846017,438045,15.00,72798.16
2634,1529846034,438046,10.00,72808.16
2647,1529846047,438048,50.00,72858.16
2647,1529846047,438049,50.00,72908.16
2649,1529846049,438050,250.00,73158.16
2656,1529846056,438051,50.00,73208.16
2676,1529846076,438053,25.00,73233.16
2677,1529846077,438054,5.00,73238.16
2679,1529846079,438055,10.00,73248.16
2704,1529846104,438057,5.00,73253.16
2710,1529846110,438058,150.00,73403.16
2731,1529846131,438060,10.00,73413.16
2778,1529846178,438063,20.00,73433.16
2782,1529846182,438064,150.00,73583.16
2794,1529846194,438065,5.00,73588.16
2802,1529846202,438067,7.00,73595.16
2804,1529846204,438068,25.00,73620.16
2852,1529846252,438070,15.00,73635.16
2864,1529846264,438071,10.00,73645.16
2919,1529846319,438072,10.00,73655.16
2956,1529846356,438073,25.00,73680.16
3006,1529846406,438074,25.00,73705.16
3038,1529846438,438075,8.01,73713.17
3062,1529846462,438076,25.00,73738.17
3066,1529846466,438078,5.00,73743.17
3072,1529846472,438079,5.00,73748.17
3102,1529846502,438081,25.00,73773.17
3109,1529846509,438082,25.00,73798.17
3110,1529846510,438083,77.00,73875.17
3120,1529846520,438084,5.00,73880.17
3127,1529846527,438085,15.00,73895.17
3134,1529846534,438086,50.00,73945.17
3139,1529846539,438087,25.00,73970.17
3147,1529846547,438088,10.00,73980.17
3177,1529846577,438089,25.00,74005.17
3178,1529846578,438090,15.00,74020.17
3202,1529846602,438091,100.00,74120.17
3207,1529846607,438092,10.00,74130.17
3213,1529846613,438093,50.00,74180.17
3239,1529846639,438094,100.00,74280.17
3305,1529846705,438096,50.00,74330.17
3337,1529846737,438098,50.00,74380.17
3339,1529846739,438099,10.00,74390.17
3344,1529846744,438101,50.00,74440.17
3367,1529846767,438102,100.00,74540.17
3392,1529846792,438103,5.00,74545.17
3396,1529846796,438104,15.00,74560.17
3470,1529846870,438107,25.00,74585.17
3491,1529846891,438109,50.00,74635.17
3539,1529846939,438110,25.00,74660.17
3549,1529846949,438111,30.00,74690.17
3572,1529846972,438112,25.00,74715.17
3583,1529846983,438113,50.00,74765.17
3589,1529846989,438114,25.00,74790.17
3596,1529846996,438115,15.00,74805.17
3597,1529846997,438116,5.00,74810.17
3614,1529847014,438117,5.00,74815.17
3626,1529847026,438118,25.00,74840.17
3668,1529847068,438120,100.00,74940.17
3670,1529847070,438121,10.00,74950.17
3691,1529847091,438122,5.00,74955.17
3699,1529847099,438123,15.00,74970.17
3711,1529847111,438124,5.00,74975.17
3757,1529847157,438127,25.00,75000.17
3772,1529847172,438128,25.00,75025.17
3785,1529847185,438129,25.00,75050.17
3871,1529847271,438130,20.00,75070.17
3886,1529847286,438131,150.00,75220.17
3923,1529847323,438132,20.04,75240.21
4005,1529847405,438133,150.00,75390.21
4021,1529847421,438134,25.00,75415.21
4022,1529847422,438135,25.00,75440.21
4053,1529847453,438136,50.00,75490.21
4060,1529847460,438137,5.00,75495.21
4060,1529847460,438138,25.00,75520.21
4065,1529847465,438139,150.00,75670.21
4111,1529847511,438141,15.00,75685.21
4120,1529847520,438142,15.00,75700.21
4245,1529847645,438145,50.00,75750.21
4281,1529847681,438147,100.00,75850.21
4293,1529847693,438148,200.00,76050.21
4312,1529847712,438149,150.00,76200.21
4316,1529847716,438151,25.00,76225.21
4384,1529847784,438152,20.00,76245.21
4401,1529847801,438153,15.00,76260.21
4407,1529847807,438154,5.00,76265.21
4427,1529847827,438155,25.00,76290.21
4436,1529847836,438156,25.00,76315.21
4460,1529847860,438158,25.00,76340.21
4485,1529847885,438159,25.00,76365.21
4594,1529847994,438160,50.00,76415.21
4657,1529848057,438161,5.00,76420.21
4669,1529848069,438162,5.00,76425.21
4746,1529848146,438163,150.00,76575.21
4766,1529848166,438164,20.00,76595.21
4887,1529848287,438166,10.00,76605.21
4912,1529848312,438167,5.00,76610.21
4930,1529848330,438168,50.00,76660.21
4938,1529848338,438169,25.00,76685.21
4949,1529848349,438170,50.00,76735.21
5008,1529848408,438173,15.00,76750.21
5009,1529848409,438174,50.00,76800.21
5015,1529848415,438175,15.00,76815.21
5023,1529848423,438176,25.00,76840.21
5041,1529848441,438177,50.00,76890.21
5048,1529848448,438178,50.00,76940.21
5052,1529848452,438179,25.00,76965.21
5066,1529848466,438180,25.00,76990.21
5074,1529848474,438182,5.00,76995.21
5075,1529848475,438183,50.00,77045.21
5086,1529848486,438185,50.00,77095.21
5086,1529848486,438186,150.00,77245.21
5086,1529848486,438187,25.00,77270.21
5089,1529848489,438188,25.00,77295.21
5093,1529848493,438189,50.00,77345.21
5100,1529848500,438190,100.00,77445.21
5104,1529848504,438191,5.00,77450.21
5111,1529848511,438193,15.00,77465.21
5119,1529848519,438194,175.00,77640.21
5120,1529848520,438195,25.00,77665.21
5124,1529848524,438196,50.00,77715.21
5140,1529848540,438197,15.00,77730.21
5140,1529848540,438198,25.00,77755.21
5141,1529848541,438199,5.00,77760.21
5142,1529848542,438200,15.00,77775.21
5146,1529848546,438201,5.00,77780.21
5146,1529848546,438202,5.00,77785.21
5150,1529848550,438203,5.00,77790.21
5151,1529848551,438204,25.00,77815.21
5161,1529848561,438205,10.00,77825.21
5173,1529848573,438206,15.00,77840.21
5195,1529848595,438208,25.00,77865.21
5199,1529848599,438209,15.00,77880.21
5200,1529848600,438210,50.00,77930.21
5205,1529848605,438211,50.00,77980.21
5207,1529848607,438212,15.00,77995.21
5219,1529848619,438213,50.00,78045.21
5224,1529848624,438214,15.00,78060.21
5235,1529848635,438215,5.00,78065.21
5260,1529848660,438217,15.00,78080.21
5274,1529848674,438218,15.00,78095.21
5276,1529848676,438219,25.00,78120.21
5276,1529848676,438220,15.00,78135.21
5282,1529848682,438221,15.00,78150.21
5289,1529848689,438222,15.00,78165.21
5289,1529848689,438223,15.00,78180.21
5297,1529848697,438225,15.00,78195.21
5299,1529848699,438226,25.00,78220.21
5312,1529848712,438227,33.00,78253.21
5317,1529848717,438228,15.00,78268.21
5323,1529848723,438229,5.00,78273.21
5353,1529848753,438231,15.00,78288.21
5356,1529848756,438232,15.00,78303.21
5357,1529848757,438233,25.00,78328.21
5362,1529848762,438234,15.00,78343.21
5370,1529848770,438235,10.00,78353.21
5371,1529848771,438236,15.00,78368.21
5388,1529848788,438238,25.00,78393.21
5388,1529848788,438239,15.00,78408.21
5416,1529848816,438240,15.00,78423.21
5430,1529848830,438241,50.00,78473.21
5433,1529848833,438242,100.00,78573.21
5452,1529848852,438243,25.00,78598.21
5455,1529848855,438244,50.00,78648.21
5492,1529848892,438245,5.00,78653.21
5512,1529848912,438247,250.00,78903.21
5525,1529848925,438248,15.00,78918.21
5538,1529848938,438249,15.00,78933.21
5544,1529848944,438250,100.00,79033.21
5553,1529848953,438251,15.00,79048.21
5554,1529848954,438252,15.15,79063.36
5570,1529848970,438253,25.00,79088.36
5579,1529848979,438254,5.00,79093.36
5593,1529848993,438256,30.00,79123.36
5599,1529848999,438257,38.31,79161.67
5601,1529849001,438258,5.00,79166.67
5617,1529849017,438259,5.00,79171.67
5683,1529849083,438262,15.00,79186.67
5708,1529849108,438264,5.00,79191.67
5714,1529849114,438265,100.00,79291.67
5743,1529849143,438269,15.00,79306.67
5748,1529849148,438271,25.00,79331.67
5748,1529849148,438272,20.00,79351.67
5760,1529849160,438273,15.00,79366.67
5772,1529849172,438274,50.00,79416.67
5776,1529849176,438275,50.00,79466.67
5777,1529849177,438276,25.00,79491.67
5790,1529849190,438277,15.00,79506.67
5800,1529849200,438278,15.00,79521.67
5823,1529849223,438279,10.00,79531.67
5828,1529849228,438280,10.00,79541.67
5830,1529849230,438281,15.00,79556.67
5846,1529849246,438282,25.00,79581.67
5849,1529849249,438283,15.00,79596.67
5896,1529849296,438285,15.00,79611.67
5899,1529849299,438286,50.00,79661.67
5904,1529849304,438287,10.00,79671.67
5905,1529849305,438288,5.00,79676.67
5909,1529849309,438289,25.00,79701.67
5920,1529849320,438290,15.00,79716.67
5957,1529849357,438291,15.00,79731.67
5984,1529849384,438292,20.00,79751.67
5990,1529849390,438293,15.00,79766.67
6006,1529849406,438294,30.00,79796.67
6033,1529849433,438295,10.00,79806.67
6038,1529849438,438297,25.00,79831.67
6049,1529849449,438298,15.00,79846.67
6084,1529849484,438299,15.00,79861.67
6091,1529849491,438300,15.00,79876.67
6120,1529849520,438301,15.00,79891.67
6120,1529849520,438302,15.00,79906.67
6165,1529849565,438305,100.00,80006.67
6169,1529849569,438306,15.00,80021.67
6205,1529849605,438307,15.00,80036.67
6292,1529849692,438310,10.00,80046.67
6297,1529849697,438311,15.00,80061.67
6303,1529849703,438312,15.00,80076.67
6317,1529849717,438313,150.00,80226.67
6336,1529849736,438314,25.00,80251.67
6338,1529849738,438315,30.00,80281.67
6387,1529849787,438316,5.00,80286.67
6409,1529849809,438317,50.00,80336.67
6415,1529849815,438318,42.00,80378.67
6432,1529849832,438319,15.00,80393.67
6519,1529849919,438321,25.00,80418.67
6705,1529850105,438323,25.00,80443.67
6721,1529850121,438324,10.00,80453.67
6818,1529850218,438326,15.00,80468.67
6904,1529850304,438329,100.00,80568.67
6914,1529850314,438330,25.00,80593.67
6924,1529850324,438331,15.00,80608.67
6991,1529850391,438335,250.00,80858.67
6991,1529850391,438336,25.00,80883.67
7008,1529850408,438337,15.00,80898.67
7009,1529850409,438338,15.00,80913.67
7024,1529850424,438339,5.00,80918.67
7097,1529850497,438340,15.00,80933.67
7281,1529850681,438342,5.00,80938.67
7283,1529850683,438343,50.00,80988.67
7292,1529850692,438344,5.00,80993.67
7307,1529850707,438345,15.00,81008.67
7329,1529850729,438346,50.00,81058.67
7350,1529850750,438347,25.00,81083.67
7360,1529850760,438348,15.00,81098.67
7363,1529850763,438349,20.00,81118.67
7394,1529850794,438350,20.00,81138.67
7399,1529850799,438351,15.00,81153.67
7408,1529850808,438352,15.00,81168.67
7425,1529850825,438353,50.00,81218.67
7441,1529850841,438354,20.00,81238.67
7452,1529850852,438355,15.00,81253.67
7525,1529850925,438357,250.00,81503.67
7555,1529850955,438359,50.00,81553.67
7594,1529850994,438360,150.00,81703.67
7613,1529851013,438361,50.00,81753.67
7632,1529851032,438362,25.00,81778.67
7649,1529851049,438364,20.00,81798.67
7649,1529851049,438365,25.00,81823.67
7665,1529851065,438366,15.00,81838.67
7665,1529851065,438367,15.45,81854.12
7673,1529851073,438368,25.00,81879.12
7681,1529851081,438369,15.00,81894.12
7711,1529851111,438370,25.00,81919.12
7735,1529851135,438372,25.00,81944.12
7745,1529851145,438373,10.00,81954.12
7810,1529851210,438375,50.00,82004.12
7837,1529851237,438376,25.00,82029.12
7843,1529851243,438377,100.00,82129.12
7846,1529851246,438378,20.00,82149.12
7859,1529851259,438379,5.00,82154.12
7864,1529851264,438380,15.00,82169.12
7887,1529851287,438381,100.00,82269.12
7891,1529851291,438382,25.00,82294.12
7894,1529851294,438383,50.00,82344.12
7958,1529851358,438384,5.00,82349.12
7961,1529851361,438385,25.00,82374.12
8032,1529851432,438386,25.00,82399.12
8107,1529851507,438387,15.00,82414.12
8131,1529851531,438388,1000.00,83414.12
8143,1529851543,438389,10.00,83424.12
8201,1529851601,438392,10.00,83434.12
8247,1529851647,438393,25.00,83459.12
8253,1529851653,438394,25.00,83484.12
8298,1529851698,438395,15.00,83499.12
8336,1529851736,438396,15.00,83514.12
8356,1529851756,438397,20.00,83534.12
8363,1529851763,438398,50.00,83584.12
8375,1529851775,438399,15.00,83599.12
8391,1529851791,438401,100.00,83699.12
8416,1529851816,438402,50.00,83749.12
8475,1529851875,438405,15.00,83764.12
8496,1529851896,438407,50.00,83814.12
8503,1529851903,438409,10.00,83824.12
8506,1529851906,438410,15.00,83839.12
8516,1529851916,438411,10.00,83849.12
8532,1529851932,438412,100.00,83949.12
8541,1529851941,438413,25.00,83974.12
8550,1529851950,438414,5.00,83979.12
8574,1529851974,438415,25.00,84004.12
8584,1529851984,438416,15.00,84019.12
8613,1529852013,438419,55.00,84074.12
8648,1529852048,438420,15.00,84089.12
8659,1529852059,438421,100.00,84189.12
8690,1529852090,438422,250.00,84439.12
8691,1529852091,438423,20.00,84459.12
8693,1529852093,438424,50.00,84509.12
8715,1529852115,438425,50.00,84559.12
8789,1529852189,438426,10.00,84569.12
8800,1529852200,438427,50.00,84619.12
8801,1529852201,438428,15.00,84634.12
8982,1529852382,438429,5.00,84639.12
8994,1529852394,438430,15.00,84654.12
9088,1529852488,438433,10.00,84664.12
9094,1529852494,438434,15.00,84679.12
9097,1529852497,438435,50.00,84729.12
9145,1529852545,438437,5.00,84734.12
9162,1529852562,438439,6.00,84740.12
9199,1529852599,438441,15.00,84755.12
9218,1529852618,438442,10.00,84765.12
9223,1529852623,438443,5.00,84770.12
9225,1529852625,438444,5.00,84775.12
9229,1529852629,438445,10.00,84785.12
9231,1529852631,438446,15.00,84800.12
9311,1529852711,438447,15.00,84815.12
9318,1529852718,438448,15.00,84830.12
9334,1529852734,438449,50.00,84880.12
9342,1529852742,438450,50.00,84930.12
9362,1529852762,438451,5.00,84935.12
9366,1529852766,438452,50.00,84985.12
9372,1529852772,438453,50.00,85035.12
9375,1529852775,438454,50.00,85085.12
9378,1529852778,438455,25.00,85110.12
9382,1529852782,438456,50.00,85160.12
9383,1529852783,438457,25.00,85185.12
9398,1529852798,438458,20.00,85205.12
9418,1529852818,438460,15.00,85220.12
9449,1529852849,438461,10.00,85230.12
9458,1529852858,438462,30.00,85260.12
9476,1529852876,438463,10.00,85270.12
9476,1529852876,438464,150.00,85420.12
9510,1529852910,438465,20.00,85440.12
9530,1529852930,438466,5.00,85445.12
9547,1529852947,438467,5.00,85450.12
9604,1529853004,438468,150.00,85600.12
9605,1529853005,438469,6.00,85606.12
9714,1529853114,438472,15.00,85621.12
9836,1529853236,438473,18.00,85639.12
9876,1529853276,438474,5.00,85644.12
9916,1529853316,438476,150.00,85794.12
10012,1529853412,438477,10.00,85804.12
10070,1529853470,438478,25.00,85829.12
10084,1529853484,438479,50.00,85879.12
10148,1529853548,438480,150.00,86029.12
10208,1529853608,438482,15.00,86044.12
10212,1529853612,438483,50.00,86094.12
10213,1529853613,438484,25.00,86119.12
10359,1529853759,438485,25.00,86144.12
10435,1529853835,438486,15.00,86159.12
10436,1529853836,438487,25.00,86184.12
10499,1529853899,438490,75.00,86259.12
10520,1529853920,438491,15.00,86274.12
10620,1529854020,438492,25.00,86299.12
10893,1529854293,438494,5.00,86304.12
10926,1529854326,438495,50.00,86354.12
11054,1529854454,438498,20.00,86374.12
11104,1529854504,438499,150.00,86524.12
11247,1529854647,438502,15.00,86539.12
11252,1529854652,438503,10.00,86549.12
11280,1529854680,438504,15.00,86564.12
11281,1529854681,438505,25.00,86589.12
11287,1529854687,438506,25.00,86614.12
11351,1529854751,438507,10.00,86624.12
11369,1529854769,438508,15.00,86639.12
11371,1529854771,438509,20.00,86659.12
11384,1529854784,438510,25.00,86684.12
11443,1529854843,438511,150.00,86834.12
11458,1529854858,438512,15.00,86849.12
11469,1529854869,438513,5.00,86854.12
11471,1529854871,438514,25.00,86879.12
11479,1529854879,438515,50.00,86929.12
11546,1529854946,438516,50.00,86979.12
11564,1529854964,438517,5.00,86984.12
11603,1529855003,438518,25.00,87009.12
11780,1529855180,438519,25.00,87034.12
11999,1529855399,438520,100.00,87134.12
12062,1529855462,438521,15.00,87149.12
12121,1529855521,438522,150.00,87299.12
12126,1529855526,438523,25.00,87324.12
12146,1529855546,438525,50.00,87374.12
12173,1529855573,438526,25.00,87399.12
12181,1529855581,438527,10.00,87409.12
12203,1529855603,438528,50.00,87459.12
12228,1529855628,438529,50.00,87509.12
12231,1529855631,438530,5.00,87514.12
12234,1529855634,438531,50.00,87564.12
12250,1529855650,438532,25.00,87589.12
12261,1529855661,438533,5.00,87594.12
12262,1529855662,438534,15.00,87609.12
12270,1529855670,438535,25.00,87634.12
12304,1529855704,438536,20.00,87654.12
12305,1529855705,438537,5.00,87659.12
12312,1529855712,438538,15.00,87674.12
12313,1529855713,438539,10.00,87684.12
12323,1529855723,438540,20.00,87704.12
12331,1529855731,438541,10.00,87714.12
12382,1529855782,438542,25.00,87739.12
12413,1529855813,438544,5.00,87744.12
12414,1529855814,438545,25.00,87769.12
12437,1529855837,438546,50.00,87819.12
12456,1529855856,438547,30.00,87849.12
12460,1529855860,438548,15.00,87864.12
12466,1529855866,438549,50.00,87914.12
12467,1529855867,438550,5.00,87919.12
12486,1529855886,438551,15.00,87934.12
12488,1529855888,438552,50.00,87984.12
12520,1529855920,438553,2018.00,90002.12
12528,1529855928,438555,5.00,90007.12
12546,1529855946,438556,5.00,90012.12
12555,1529855955,438557,25.00,90037.12
12555,1529855955,438558,15.00,90052.12
12571,1529855971,438560,25.00,90077.12
12582,1529855982,438561,5.00,90082.12
12585,1529855985,438562,100.00,90182.12
12642,1529856042,438563,25.00,90207.12
12642,1529856042,438564,5.00,90212.12
12644,1529856044,438565,5.00,90217.12
12652,1529856052,438566,10.00,90227.12
12662,1529856062,438567,15.00,90242.12
12672,1529856072,438568,10.00,90252.12
12676,1529856076,438569,10.00,90262.12
12715,1529856115,438570,5.00,90267.12
12726,1529856126,438571,25.00,90292.12
12764,1529856164,438572,15.00,90307.12
12804,1529856204,438573,10.00,90317.12
12805,1529856205,438574,15.00,90332.12
12810,1529856210,438575,15.00,90347.12
12832,1529856232,438576,100.00,90447.12
12854,1529856254,438577,20.00,90467.12
12886,1529856286,438578,150.00,90617.12
12897,1529856297,438579,15.00,90632.12
12930,1529856330,438582,20.00,90652.12
12944,1529856344,438583,30.00,90682.12
12946,1529856346,438584,15.00,90697.12
12959,1529856359,438585,15.00,90712.12
12972,1529856372,438586,15.00,90727.12
12974,1529856374,438587,50.00,90777.12
12975,1529856375,438588,15.00,90792.12
12983,1529856383,438589,25.00,90817.12
12990,1529856390,438590,10.00,90827.12
12995,1529856395,438591,15.00,90842.12
13003,1529856403,438592,15.00,90857.12
13035,1529856435,438593,15.00,90872.12
13038,1529856438,438594,25.00,90897.12
13046,1529856446,438595,200.00,91097.12
13052,1529856452,438597,25.00,91122.12
13063,1529856463,438598,20.00,91142.12
13063,1529856463,438599,10.00,91152.12
13079,1529856479,438600,10.00,91162.12
13129,1529856529,438602,15.00,91177.12
13130,1529856530,438603,15.00,91192.12
13145,1529856545,438604,15.00,91207.12
13148,1529856548,438605,15.00,91222.12
13193,1529856593,438607,1500.00,92722.12
13198,1529856598,438608,25.00,92747.12
13203,1529856603,438609,50.00,92797.12
13228,1529856628,438612,15.00,92812.12
13278,1529856678,438613,10.00,92822.12
13281,1529856681,438614,150.00,92972.12
13286,1529856686,438615,50.00,93022.12
13291,1529856691,438616,25.00,93047.12
13308,1529856708,438617,15.00,93062.12
13320,1529856720,438618,15.00,93077.12
13348,1529856748,438619,10.00,93087.12
13364,1529856764,438620,25.00,93112.12
13370,1529856770,438621,250.00,93362.12
13382,1529856782,438622,15.00,93377.12
13385,1529856785,438623,5.00,93382.12
13410,1529856810,438624,10.00,93392.12
13433,1529856833,438626,15.00,93407.12
13518,1529856918,438629,20.00,93427.12
13564,1529856964,438630,10.00,93437.12
13616,1529857016,438632,25.00,93462.12
13638,1529857038,438633,15.00,93477.12
13640,1529857040,438634,25.00,93502.12
13683,1529857083,438635,5.00,93507.12
13725,1529857125,438638,500.00,94007.12
13741,1529857141,438639,25.00,94032.12
13767,1529857167,438640,15.00,94047.12
13775,1529857175,438641,15.00,94062.12
13775,1529857175,438642,25.00,94087.12
13834,1529857234,438644,50.00,94137.12
13955,1529857355,438646,15.00,94152.12
14049,1529857449,438647,25.00,94177.12
14050,1529857450,438648,15.00,94192.12
14060,1529857460,438649,18.00,94210.12
14209,1529857609,438651,25.00,94235.12
14220,1529857620,438652,5.00,94240.12
14346,1529857746,438656,15.00,94255.12
14425,1529857825,438657,25.00,94280.12
14457,1529857857,438658,150.00,94430.12
14475,1529857875,438659,15.00,94445.12
14487,1529857887,438660,15.00,94460.12
14578,1529857978,438661,50.00,94510.12
14618,1529858018,438663,15.00,94525.12
14620,1529858020,438664,25.00,94550.12
14624,1529858024,438665,50.00,94600.12
14641,1529858041,438666,25.00,94625.12
14660,1529858060,438667,15.00,94640.12
14783,1529858183,438668,10.00,94650.12
14937,1529858337,438670,150.00,94800.12
14943,1529858343,438671,15.00,94815.12
14943,1529858343,438672,15.00,94830.12
15021,1529858421,438674,20.00,94850.12
15029,1529858429,438675,10.00,94860.12
15075,1529858475,438676,5.00,94865.12
15102,1529858502,438678,15.00,94880.12
15105,1529858505,438679,200.00,95080.12
15153,1529858553,438681,5.00,95085.12
15175,1529858575,438682,75.00,95160.12
15221,1529858621,438683,30.00,95190.12
15230,1529858630,438684,50.00,95240.12
15281,1529858681,438685,15.00,95255.12
15308,1529858708,438686,25.00,95280.12
15371,1529858771,438687,150.00,95430.12
15406,1529858806,438688,68.99,95499.11
15407,1529858807,438689,5.00,95504.11
15433,1529858833,438690,15.00,95519.11
15498,1529858898,438692,25.00,95544.11
15513,1529858913,438693,150.00,95694.11
15543,1529858943,438694,5.00,95699.11
15546,1529858946,438695,10.00,95709.11
15576,1529858976,438696,50.00,95759.11
15598,1529858998,438697,10.00,95769.11
15724,1529859124,438699,25.00,95794.11
15741,1529859141,438700,10.00,95804.11
15765,1529859165,438701,5.00,95809.11
15768,1529859168,438702,5.00,95814.11
15799,1529859199,438703,200.00,96014.11
15806,1529859206,438704,20.00,96034.11
15819,1529859219,438705,15.00,96049.11
15833,1529859233,438706,50.00,96099.11
15852,1529859252,438708,25.00,96124.11
15853,1529859253,438709,25.00,96149.11
15876,1529859276,438711,100.00,96249.11
15878,1529859278,438712,100.00,96349.11
15892,1529859292,438713,10.00,96359.11
15901,1529859301,438714,10.00,96369.11
15910,1529859310,438715,20.00,96389.11
15925,1529859325,438717,10.00,96399.11
15941,1529859341,438719,5.00,96404.11
15946,1529859346,438720,25.00,96429.11
15949,1529859349,438721,25.00,96454.11
15967,1529859367,438722,25.00,96479.11
15981,1529859381,438724,40.00,96519.11
15985,1529859385,438725,25.00,96544.11
15988,1529859388,438726,25.00,96569.11
16004,1529859404,438728,200.00,96769.11
