seconds,utc_unixtimestamp,donation_id,donation_amount,cumulative_donation_amount
1267,1498999867,343296,25.00,4420.00
1268,1498999868,343297,20.00,4440.00
1280,1498999880,343298,20.00,4460.00
1306,1498999906,343300,250.00,4710.00
1389,1498999989,343302,25.00,4735.00
1393,1498999993,343303,5.00,4740.00
1421,1499000021,343304,50.00,4790.00
1437,1499000037,343306,20.00,4810.00
1439,1499000039,343307,50.00,4860.00
1454,1499000054,343309,20.00,4880.00
1462,1499000062,343310,5.00,4885.00
1487,1499000087,343311,20.00,4905.00
1487,1499000087,343312,200.00,5105.00
1501,1499000101,343313,5.00,5110.00
1502,1499000102,343314,50.00,5160.00
1514,1499000114,343316,15.00,5175.00
1521,1499000121,343317,5.00,5180.00
1586,1499000186,343318,20.00,5200.00
1591,1499000191,343319,25.00,5225.00
1616,1499000216,343321,20.00,5245.00
1662,1499000262,343323,100.00,5345.00
1677,1499000277,343324,20.00,5365.00
1682,1499000282,343325,100.00,5465.00
1686,1499000286,343326,50.00,5515.00
1699,1499000299,343329,20.00,5535.00
1719,1499000319,343330,20.00,5555.00
1724,1499000324,343331,50.00,5605.00
1737,1499000337,343332,20.00,5625.00
1739,1499000339,343333,20.00,5645.00
1754,1499000354,343335,20.00,5665.00
1767,1499000367,343337,10.00,5675.00
1770,1499000370,343338,100.00,5775.00
1776,1499000376,343340,20.00,5795.00
1781,1499000381,343341,20.00,5815.00
1789,1499000389,343342,10.00,5825.00
1794,1499000394,343343,20.00,5845.00
1795,1499000395,343344,700.00,6545.00
1797,1499000397,343345,25.00,6570.00
1812,1499000412,343346,150.00,6720.00
1814,1499000414,343347,75.00,6795.00
1818,1499000418,343349,20.00,6815.00
1832,1499000432,343350,10.00,6825.00
1832,1499000432,343351,20.00,6845.00
1837,1499000437,343352,100.00,6945.00
1860,1499000460,343354,25.00,6970.00
1862,1499000462,343355,25.00,6995.00
1870,1499000470,343356,5.00,7000.00
1872,1499000472,343357,50.00,7050.00
1873,1499000473,343358,500.00,7550.00
1876,1499000476,343359,5.00,7555.00
1881,1499000481,343360,20.00,7575.00
1893,1499000493,343362,5.00,7580.00
1902,1499000502,343363,150.00,7730.00
1903,1499000503,343364,20.00,7750.00
1904,1499000504,343365,15.00,7765.00
1914,1499000514,343366,20.00,7785.00
1920,1499000520,343367,10000.00,17785.00
1928,1499000528,343368,20.00,17805.00
1933,1499000533,343369,20.00,17825.00
1941,1499000541,343370,20.00,17845.00
1941,1499000541,343371,100.00,17945.00
1941,1499000541,343372,20.00,17965.00
1942,1499000542,343373,75.00,18040.00
1947,1499000547,343374,5.00,18045.00
1947,1499000547,343375,20.00,18065.00
1976,1499000576,343376,5.00,18070.00
1986,1499000586,343377,20.00,18090.00
2009,1499000609,343379,15.00,18105.00
2010,1499000610,343380,5.00,18110.00
2014,1499000614,343381,20.00,18130.00
2020,1499000620,343382,100.00,18230.00
2027,1499000627,343385,10.00,18240.00
2038,1499000638,343386,20.00,18260.00
2042,1499000642,343387,20.00,18280.00
2043,1499000643,343388,30.00,18310.00
2047,1499000647,343389,5.00,18315.00
2070,1499000670,343392,20.00,18335.00
2073,1499000673,343393,50.00,18385.00
2076,1499000676,343394,150.00,18535.00
2082,1499000682,343395,15.00,18550.00
2098,1499000698,343396,20.00,18570.00
2098,1499000698,343397,10.00,18580.00
2101,1499000701,343398,50.00,18630.00
2106,1499000706,343399,10.00,18640.00
2109,1499000709,343401,10.00,18650.00
2115,1499000715,343402,5.00,18655.00
2116,1499000716,343403,20.00,18675.00
2121,1499000721,343404,20.00,18695.00
2121,1499000721,343405,20.00,18715.00
2122,1499000722,343406,20.00,18735.00
2124,1499000724,343407,10.00,18745.00
2127,1499000727,343408,25.00,18770.00
2134,1499000734,343409,50.00,18820.00
2142,1499000742,343410,20.00,18840.00
2146,1499000746,343411,15.00,18855.00
2151,1499000751,343412,25.00,18880.00
2156,1499000756,343413,5.00,18885.00
2160,1499000760,343414,20.00,18905.00
2161,1499000761,343415,50.00,18955.00
2164,1499000764,343417,20.00,18975.00
2178,1499000778,343418,150.00,19125.00
2181,1499000781,343419,20.00,19145.00
2185,1499000785,343420,20.00,19165.00
2186,1499000786,343421,150.00,19315.00
2188,1499000788,343422,5.00,19320.00
2193,1499000793,343423,20.00,19340.00
2201,1499000801,343424,50.00,19390.00
2224,1499000824,343425,50.00,19440.00
2235,1499000835,343427,155.00,19595.00
2246,1499000846,343429,55.00,19650.00
2260,1499000860,343431,20.00,19670.00
2262,1499000862,343432,15.00,19685.00
2268,1499000868,343433,200.00,19885.00
2276,1499000876,343434,100.00,19985.00
2279,1499000879,343436,10.00,19995.00
2281,1499000881,343437,50.00,20045.00
2283,1499000883,343438,20.00,20065.00
2283,1499000883,343439,20.00,20085.00
2285,1499000885,343440,5.00,20090.00
2287,1499000887,343442,20.00,20110.00
2290,1499000890,343443,20.00,20130.00
2290,1499000890,343444,5.00,20135.00
2329,1499000929,343447,10.00,20145.00
2330,1499000930,343448,20.00,20165.00
2347,1499000947,343449,50.00,20215.00
2356,1499000956,343451,10.00,20225.00
2375,1499000975,343454,20.00,20245.00
2380,1499000980,343455,20.00,20265.00
2383,1499000983,343456,10.00,20275.00
2388,1499000988,343457,200.00,20475.00
2389,1499000989,343458,50.00,20525.00
2395,1499000995,343459,20.00,20545.00
2395,1499000995,343460,9.00,20554.00
2398,1499000998,343461,20.00,20574.00
2407,1499001007,343464,5.00,20579.00
2411,1499001011,343465,50.00,20629.00
2438,1499001038,343466,30.00,20659.00
2469,1499001069,343469,20.00,20679.00
2486,1499001086,343470,10.00,20689.00
2493,1499001093,343471,5.00,20694.00
2495,1499001095,343472,10.00,20704.00
2495,1499001095,343473,20.00,20724.00
2503,1499001103,343476,200.00,20924.00
2504,1499001104,343477,10.00,20934.00
2508,1499001108,343478,50.00,20984.00
2515,1499001115,343479,20.00,21004.00
2537,1499001137,343480,10.00,21014.00
2539,1499001139,343482,5.00,21019.00
2551,1499001151,343485,20.00,21039.00
2554,1499001154,343486,20.00,21059.00
2563,1499001163,343487,5.00,21064.00
2563,1499001163,343488,50.00,21114.00
2564,1499001164,343490,50.00,21164.00
2565,1499001165,343491,5.00,21169.00
2578,1499001178,343492,10.00,21179.00
2587,1499001187,343493,10.00,21189.00
2593,1499001193,343495,5.00,21194.00
2594,1499001194,343496,15.00,21209.00
2605,1499001205,343497,5.00,21214.00
2617,1499001217,343499,5.00,21219.00
2626,1499001226,343500,20.00,21239.00
2626,1499001226,343501,5.00,21244.00
2628,1499001228,343502,50.00,21294.00
2632,1499001232,343503,50.00,21344.00
2639,1499001239,343504,50.00,21394.00
2644,1499001244,343506,150.00,21544.00
2644,1499001244,343507,5.00,21549.00
2659,1499001259,343508,7.00,21556.00
2661,1499001261,343509,200.00,21756.00
2662,1499001262,343510,500.00,22256.00
2669,1499001269,343511,5.00,22261.00
2677,1499001277,343512,10.00,22271.00
2678,1499001278,343513,10.00,22281.00
2679,1499001279,343514,50.00,22331.00
2689,1499001289,343515,10.00,22341.00
2692,1499001292,343516,10.00,22351.00
2702,1499001302,343517,20.00,22371.00
2704,1499001304,343519,20.00,22391.00
2712,1499001312,343521,250.00,22641.00
2727,1499001327,343522,20.00,22661.00
2754,1499001354,343526,6.66,22667.66
2755,1499001355,343527,250.00,22917.66
2760,1499001360,343528,200.00,23117.66
2767,1499001367,343529,50.00,23167.66
2773,1499001373,343533,250.00,23417.66
2774,1499001374,343534,20.00,23437.66
2795,1499001395,343535,50.00,23487.66
2807,1499001407,343536,5.00,23492.66
2809,1499001409,343537,20.00,23512.66
2826,1499001426,343540,150.00,23662.66
2827,1499001427,343541,5.00,23667.66
2833,1499001433,343542,20.00,23687.66
2833,1499001433,343543,25.00,23712.66
2840,1499001440,343545,50.00,23762.66
2845,1499001445,343546,30.00,23792.66
2845,1499001445,343547,50.00,23842.66
2846,1499001446,343548,5.00,23847.66
2848,1499001448,343549,5.00,23852.66
2856,1499001456,343550,10.00,23862.66
2864,1499001464,343551,20.00,23882.66
2870,1499001470,343552,20.00,23902.66
2872,1499001472,343553,50.00,23952.66
2873,1499001473,343554,5.00,23957.66
2875,1499001475,343555,10.00,23967.66
2879,1499001479,343556,5.00,23972.66
2884,1499001484,343557,75.00,24047.66
2893,1499001493,343558,20.00,24067.66
2899,1499001499,343559,5.00,24072.66
2900,1499001500,343560,50.00,24122.66
2904,1499001504,343561,5.00,24127.66
2913,1499001513,343562,20.00,24147.66
2915,1499001515,343563,5.00,24152.66
2923,1499001523,343564,10.00,24162.66
2924,1499001524,343565,100.00,24262.66
2924,1499001524,343566,5.00,24267.66
2933,1499001533,343567,20.00,24287.66
2941,1499001541,343569,20.00,24307.66
2949,1499001549,343570,5.00,24312.66
2951,1499001551,343571,5.00,24317.66
2951,1499001551,343572,10.00,24327.66
2952,1499001552,343573,10.00,24337.66
2953,1499001553,343575,50.00,24387.66
2966,1499001566,343578,40.00,24427.66
2973,1499001573,343579,5.00,24432.66
2974,1499001574,343580,5.00,24437.66
2976,1499001576,343581,20.00,24457.66
2979,1499001579,343582,75.00,24532.66
2990,1499001590,343583,20.00,24552.66
2994,1499001594,343584,20.00,24572.66
2995,1499001595,343585,10.00,24582.66
3008,1499001608,343586,20.00,24602.66
3030,1499001630,343587,5.00,24607.66
3034,1499001634,343588,5.00,24612.66
3040,1499001640,343589,5.00,24617.66
3046,1499001646,343590,5.00,24622.66
3053,1499001653,343591,15.00,24637.66
3053,1499001653,343592,10.00,24647.66
3055,1499001655,343593,5.00,24652.66
3061,1499001661,343594,5.00,24657.66
3071,1499001671,343595,30.00,24687.66
3075,1499001675,343596,50.00,24737.66
3076,1499001676,343597,5.00,24742.66
3077,1499001677,343598,150.00,24892.66
3079,1499001679,343599,50.00,24942.66
3081,1499001681,343600,50.00,24992.66
3088,1499001688,343605,50.00,25042.66
3097,1499001697,343606,20.00,25062.66
3104,1499001704,343607,9.00,25071.66
3110,1499001710,343608,15.00,25086.66
3113,1499001713,343609,10.00,25096.66
3114,1499001714,343610,20.00,25116.66
3116,1499001716,343611,50.00,25166.66
3128,1499001728,343612,20.00,25186.66
3136,1499001736,343613,20.00,25206.66
3141,1499001741,343614,50.00,25256.66
3141,1499001741,343615,5.00,25261.66
3150,1499001750,343616,50.00,25311.66
3152,1499001752,343617,10.00,25321.66
3155,1499001755,343618,50.00,25371.66
3172,1499001772,343619,20.00,25391.66
3174,1499001774,343620,5.00,25396.66
3182,1499001782,343621,5.00,25401.66
3188,1499001788,343622,30.00,25431.66
3197,1499001797,343623,5.00,25436.66
3209,1499001809,343625,20.00,25456.66
3216,1499001816,343626,20.00,25476.66
3218,1499001818,343627,20.00,25496.66
3218,1499001818,343628,20.00,25516.66
3222,1499001822,343629,5.00,25521.66
3223,1499001823,343630,20.00,25541.66
3223,1499001823,343631,20.00,25561.66
3234,1499001834,343633,5.00,25566.66
3242,1499001842,343634,10.00,25576.66
3253,1499001853,343636,5.00,25581.66
3263,1499001863,343638,20.00,25601.66
3272,1499001872,343639,5.00,25606.66
3275,1499001875,343640,5.00,25611.66
3285,1499001885,343670,10344.00,35955.66
3290,1499001890,343641,20.00,35975.66
3299,1499001899,343642,25.00,36000.66
3300,1499001900,343644,10.00,36010.66
3310,1499001910,343645,20.00,36030.66
3314,1499001914,343647,50.00,36080.66
3315,1499001915,343648,5.00,36085.66
3320,1499001920,343649,20.00,36105.66
3322,1499001922,343650,10.00,36115.66
3325,1499001925,343651,20.00,36135.66
3335,1499001935,343652,10.00,36145.66
3354,1499001954,343654,100.00,36245.66
3354,1499001954,343655,20.00,36265.66
3363,1499001963,343656,150.00,36415.66
3369,1499001969,343657,5.00,36420.66
3374,1499001974,343658,5.00,36425.66
3378,1499001978,343659,50.00,36475.66
3387,1499001987,343660,15.00,36490.66
3396,1499001996,343661,5.00,36495.66
3398,1499001998,343662,150.00,36645.66
3413,1499002013,343664,15.00,36660.66
3416,1499002016,343665,153.00,36813.66
3417,1499002017,343666,15.00,36828.66
3420,1499002020,343668,5.00,36833.66
3421,1499002021,343669,10.00,36843.66
3446,1499002046,343671,5.00,36848.66
3471,1499002071,343674,20.00,36868.66
3471,1499002071,343675,15.00,36883.66
3502,1499002102,343678,10.00,36893.66
3512,1499002112,343679,20.00,36913.66
3522,1499002122,343680,5.00,36918.66
3532,1499002132,343681,20.00,36938.66
3532,1499002132,343682,15.00,36953.66
3545,1499002145,343683,50.00,37003.66
3546,1499002146,343684,5.00,37008.66
3553,1499002153,343686,100.00,37108.66
3560,1499002160,343688,10.00,37118.66
3563,1499002163,343690,10.00,37128.66
3565,1499002165,343691,50.00,37178.66
3569,1499002169,343692,5.00,37183.66
3575,1499002175,343693,20.00,37203.66
3577,1499002177,343694,5.00,37208.66
3596,1499002196,343697,20.00,37228.66
3617,1499002217,343698,50.00,37278.66
3636,1499002236,343699,5.00,37283.66
3638,1499002238,343700,5.00,37288.66
3639,1499002239,343701,5.00,37293.66
3643,1499002243,343702,15.00,37308.66
3644,1499002244,343703,20.00,37328.66
3644,1499002244,343704,50.00,37378.66
3647,1499002247,343705,50.00,37428.66
3654,1499002254,343706,40.00,37468.66
3670,1499002270,343707,20.00,37488.66
3672,1499002272,343708,5.00,37493.66
3676,1499002276,343709,10.00,37503.66
3683,1499002283,343710,5.00,37508.66
3706,1499002306,343711,30.00,37538.66
3714,1499002314,343712,25.00,37563.66
3725,1499002325,343713,10.00,37573.66
3742,1499002342,343714,20.00,37593.66
3746,1499002346,343715,20.00,37613.66
3749,1499002349,343716,30.00,37643.66
3752,1499002352,343717,32.00,37675.66
3770,1499002370,343719,5.00,37680.66
3777,1499002377,343721,5.00,37685.66
3790,1499002390,343722,20.00,37705.66
3797,1499002397,343723,5.00,37710.66
3805,1499002405,343724,50.00,37760.66
3810,1499002410,343726,5.00,37765.66
3813,1499002413,343727,10.00,37775.66
3841,1499002441,343729,5.00,37780.66
3864,1499002464,343732,10.00,37790.66
3873,1499002473,343733,15.00,37805.66
3875,1499002475,343734,5.00,37810.66
3886,1499002486,343735,10.00,37820.66
3892,1499002492,343737,100.00,37920.66
3905,1499002505,343738,50.00,37970.66
3908,1499002508,343739,5.00,37975.66
3941,1499002541,343740,5.00,37980.66
3971,1499002571,343741,5.00,37985.66
3990,1499002590,343742,5.00,37990.66
3992,1499002592,343743,5.00,37995.66
3995,1499002595,343744,5.00,38000.66
4001,1499002601,343745,15.00,38015.66
4005,1499002605,343746,150.00,38165.66
4022,1499002622,343747,200.00,38365.66
4037,1499002637,343748,10.00,38375.66
4058,1499002658,343750,5.00,38380.66
4067,1499002667,343751,10.00,38390.66
4087,1499002687,343752,250.00,38640.66
4105,1499002705,343753,50.00,38690.66
4107,1499002707,343754,20.00,38710.66
4114,1499002714,343755,15.00,38725.66
4115,1499002715,343756,50.00,38775.66
4122,1499002722,343757,50.00,38825.66
4125,1499002725,343760,50.00,38875.66
4148,1499002748,343761,5.00,38880.66
4159,1499002759,343762,5.01,38885.67
4164,1499002764,343763,10.00,38895.67
4166,1499002766,343764,10.00,38905.67
4178,1499002778,343765,9.00,38914.67
4202,1499002802,343768,20.00,38934.67
4203,1499002803,343769,25.00,38959.67
4203,1499002803,343770,5.00,38964.67
4225,1499002825,343771,50.00,39014.67
4230,1499002830,343772,20.00,39034.67
4236,1499002836,343774,20.00,39054.67
4240,1499002840,343775,20.00,39074.67
4241,1499002841,343776,50.00,39124.67
4257,1499002857,343778,50.00,39174.67
4264,1499002864,343779,50.00,39224.67
4266,1499002866,343780,5.00,39229.67
4268,1499002868,343781,15.00,39244.67
4280,1499002880,343782,5.00,39249.67
4282,1499002882,343783,50.00,39299.67
4282,1499002882,343784,50.00,39349.67
4289,1499002889,343785,15.00,39364.67
4295,1499002895,343786,50.00,39414.67
4314,1499002914,343787,5.00,39419.67
4320,1499002920,343788,20.00,39439.67
4337,1499002937,343789,50.00,39489.67
4350,1499002950,343790,5.00,39494.67
4367,1499002967,343792,20.00,39514.67
4386,1499002986,343793,20.00,39534.67
4405,1499003005,343794,5.00,39539.67
4411,1499003011,343795,5.01,39544.68
4419,1499003019,343796,10.00,39554.68
4435,1499003035,343797,5.00,39559.68
4437,1499003037,343798,6.00,39565.68
4456,1499003056,343799,20.00,39585.68
4489,1499003089,343800,10.00,39595.68
4541,1499003141,343801,20.00,39615.68
4545,1499003145,343802,25.00,39640.68
4568,1499003168,343804,20.00,39660.68
4596,1499003196,343805,25.00,39685.68
4619,1499003219,343807,20.00,39705.68
4634,1499003234,343808,10.00,39715.68
4635,1499003235,343809,150.00,39865.68
4651,1499003251,343811,5.00,39870.68
4666,1499003266,343812,20.00,39890.68
4688,1499003288,343813,10.00,39900.68
4713,1499003313,343814,5.00,39905.68
4722,1499003322,343815,50.00,39955.68
4756,1499003356,343817,20.00,39975.68
4794,1499003394,343819,50.00,40025.68
4817,1499003417,343820,20.00,40045.68
4832,1499003432,343821,10.00,40055.68
4852,1499003452,343823,10.00,40065.68
4882,1499003482,343824,20.00,40085.68
4884,1499003484,343825,20.00,40105.68
4900,1499003500,343826,10.00,40115.68
4916,1499003516,343829,10.00,40125.68
4950,1499003550,343831,5.00,40130.68
4981,1499003581,343833,5.00,40135.68
4993,1499003593,343834,20.00,40155.68
4997,1499003597,343835,21.00,40176.68
4999,1499003599,343836,50.00,40226.68
5013,1499003613,343838,10.00,40236.68
5017,1499003617,343839,20.00,40256.68
5021,1499003621,343840,10.00,40266.68
5027,1499003627,343841,7.24,40273.92
5033,1499003633,343843,150.00,40423.92
5040,1499003640,343844,15.00,40438.92
5051,1499003651,343845,5.00,40443.92
5084,1499003684,343846,50.00,40493.92
5085,1499003685,343847,150.00,40643.92
5085,1499003685,343848,75.00,40718.92
5100,1499003700,343849,20.00,40738.92
5111,1499003711,343853,10.00,40748.92
5115,1499003715,343854,20.00,40768.92
5141,1499003741,343855,5.00,40773.92
5161,1499003761,343856,25.00,40798.92
5186,1499003786,343859,5.00,40803.92
5187,1499003787,343860,20.00,40823.92
5190,1499003790,343861,10.00,40833.92
5192,1499003792,343862,200.00,41033.92
5210,1499003810,343863,20.00,41053.92
5215,1499003815,343864,5.00,41058.92
5225,1499003825,343866,1000.00,42058.92
5280,1499003880,343867,10.00,42068.92
5313,1499003913,343868,5.00,42073.92
5315,1499003915,343869,10.00,42083.92
5332,1499003932,343870,20.00,42103.92
5366,1499003966,343871,20.00,42123.92
5391,1499003991,343872,50.00,42173.92
5393,1499003993,343873,15.00,42188.92
5411,1499004011,343874,50.00,42238.92
5425,1499004025,343875,20.00,42258.92
5453,1499004053,343876,20.00,42278.92
5484,1499004084,343877,10.00,42288.92
5486,1499004086,343878,50.00,42338.92
5502,1499004102,343880,20.00,42358.92
5503,1499004103,343881,30.00,42388.92
5506,1499004106,343882,25.00,42413.92
5527,1499004127,343883,10.00,42423.92
5549,1499004149,343884,500.00,42923.92
5563,1499004163,343886,100.00,43023.92
5567,1499004167,343887,10.00,43033.92
5571,1499004171,343888,20.00,43053.92
5605,1499004205,343890,30.00,43083.92
5634,1499004234,343891,15.00,43098.92
5651,1499004251,343892,60.00,43158.92
5660,1499004260,343893,50.00,43208.92
5660,1499004260,343894,15.00,43223.92
5671,1499004271,343895,50.00,43273.92
5677,1499004277,343896,5.00,43278.92
5681,1499004281,343897,20.00,43298.92
5693,1499004293,343898,20.00,43318.92
5706,1499004306,343899,33.33,43352.25
5708,1499004308,343900,60.00,43412.25
5721,1499004321,343903,10.00,43422.25
5757,1499004357,343904,150.00,43572.25
5763,1499004363,343905,50.00,43622.25
5768,1499004368,343906,25.00,43647.25
5786,1499004386,343907,10.00,43657.25
5789,1499004389,343908,50.00,43707.25
5790,1499004390,343909,20.00,43727.25
5817,1499004417,343910,10.00,43737.25
5874,1499004474,343912,5.00,43742.25
5884,1499004484,343913,10.00,43752.25
5895,1499004495,343914,20.00,43772.25
5916,1499004516,343915,50.00,43822.25
5923,1499004523,343916,50.00,43872.25
5923,1499004523,343917,25.00,43897.25
5935,1499004535,343919,5.00,43902.25
5936,1499004536,343920,10.00,43912.25
5942,1499004542,343921,20.00,43932.25
5947,1499004547,343922,20.00,43952.25
5957,1499004557,343924,100.00,44052.25
5973,1499004573,343925,100.00,44152.25
6009,1499004609,343927,20.00,44172.25
6020,1499004620,343928,10.00,44182.25
6028,1499004628,343930,25.00,44207.25
6031,1499004631,343931,5.00,44212.25
6042,1499004642,343932,20.00,44232.25
6060,1499004660,343933,5.00,44237.25
6076,1499004676,343934,200.00,44437.25
6077,1499004677,343935,15.00,44452.25
6078,1499004678,343936,10.00,44462.25
6085,1499004685,343937,20.00,44482.25
6090,1499004690,343938,10.00,44492.25
6093,1499004693,343939,5.00,44497.25
6104,1499004704,343941,50.00,44547.25
6110,1499004710,343942,20.00,44567.25
6125,1499004725,343944,5.00,44572.25
6127,1499004727,343945,20.00,44592.25
6132,1499004732,343947,10.00,44602.25
6133,1499004733,343948,20.00,44622.25
6140,1499004740,343949,50.00,44672.25
6151,1499004751,343950,50.00,44722.25
6156,1499004756,343951,5.00,44727.25
6162,1499004762,343952,50.00,44777.25
6165,1499004765,343953,50.00,44827.25
6166,1499004766,343954,20.00,44847.25
6182,1499004782,343955,20.00,44867.25
6186,1499004786,343956,50.00,44917.25
6191,1499004791,343958,5.00,44922.25
6210,1499004810,343959,20.00,44942.25
6243,1499004843,343962,25.00,44967.25
6244,1499004844,343963,150.00,45117.25
6247,1499004847,343964,30.00,45147.25
6260,1499004860,343966,10.00,45157.25
6281,1499004881,343968,5.00,45162.25
6285,1499004885,343969,5.00,45167.25
6285,1499004885,343970,50.00,45217.25
6286,1499004886,343971,50.00,45267.25
6302,1499004902,343972,25.00,45292.25
6303,1499004903,343973,15.00,45307.25
6308,1499004908,343974,10.00,45317.25
6323,1499004923,343975,10.00,45327.25
6333,1499004933,343976,50.00,45377.25
6346,1499004946,343977,10.00,45387.25
6349,1499004949,343979,50.00,45437.25
6357,1499004957,343980,5.00,45442.25
6359,1499004959,343981,10.00,45452.25
6371,1499004971,343982,150.00,45602.25
6376,1499004976,343984,10.00,45612.25
6380,1499004980,343985,20.00,45632.25
6395,1499004995,343986,50.00,45682.25
6405,1499005005,343987,5.00,45687.25
6406,1499005006,343988,15.00,45702.25
6407,1499005007,343989,5.00,45707.25
6411,1499005011,343990,15.00,45722.25
6415,1499005015,343991,5.00,45727.25
6420,1499005020,343992,9.00,45736.25
6428,1499005028,343993,20.00,45756.25
6430,1499005030,343994,40.00,45796.25
6432,1499005032,343995,15.00,45811.25
6441,1499005041,343996,10.00,45821.25
6446,1499005046,343997,500.00,46321.25
6459,1499005059,343998,30.00,46351.25
6482,1499005082,343999,150.00,46501.25
6514,1499005114,344001,20.00,46521.25
6525,1499005125,344002,15.00,46536.25
6528,1499005128,344003,50.00,46586.25
6531,1499005131,344004,10.00,46596.25
6532,1499005132,344005,5.00,46601.25
6547,1499005147,344006,5.00,46606.25
6553,1499005153,344008,10.00,46616.25
6577,1499005177,344011,50.00,46666.25
6582,1499005182,344012,205.00,46871.25
6583,1499005183,344013,15.00,46886.25
6609,1499005209,344014,5.00,46891.25
6627,1499005227,344015,20.00,46911.25
6640,1499005240,344016,20.00,46931.25
6643,1499005243,344017,5.00,46936.25
6665,1499005265,344019,5.00,46941.25
