seconds,utc_unixtimestamp,donation_id,donation_amount,cumulative_donation_amount
141170,1515465770,392108,5.00,240717.73
141173,1515465773,392109,5.00,240722.73
141174,1515465774,392110,5.00,240727.73
141174,1515465774,392111,10.00,240737.73
141180,1515465780,392112,5.00,240742.73
141198,1515465798,392114,10.00,240752.73
141204,1515465804,392115,5.00,240757.73
141216,1515465816,392116,30.00,240787.73
141218,1515465818,392117,5.00,240792.73
141230,1515465830,392119,5.00,240797.73
141232,1515465832,392120,5.00,240802.73
141236,1515465836,392121,5.00,240807.73
141237,1515465837,392122,5.00,240812.73
141240,1515465840,392123,10.00,240822.73
141251,1515465851,392124,22.00,240844.73
141252,1515465852,392126,10.00,240854.73
141257,1515465857,392127,5.00,240859.73
141257,1515465857,392128,5.00,240864.73
141278,1515465878,392129,5.00,240869.73
141279,1515465879,392130,5.00,240874.73
141287,1515465887,392131,5.00,240879.73
141320,1515465920,392135,5.00,240884.73
141320,1515465920,392136,20.00,240904.73
141320,1515465920,392137,15.00,240919.73
141320,1515465920,392138,20.00,240939.73
141321,1515465921,392139,5.00,240944.73
141322,1515465922,392140,50.00,240994.73
141325,1515465925,392141,5.00,240999.73
141328,1515465928,392142,7.00,241006.73
141332,1515465932,392143,7.20,241013.93
141341,1515465941,392144,5.00,241018.93
141343,1515465943,392145,10.00,241028.93
141344,1515465944,392146,5.00,241033.93
141348,1515465948,392147,25.00,241058.93
141348,1515465948,392148,6.00,241064.93
141351,1515465951,392149,5.00,241069.93
141353,1515465953,392150,10.00,241079.93
141357,1515465957,392151,5.00,241084.93
141361,1515465961,392153,10.00,241094.93
141361,1515465961,392154,20.00,241114.93
141364,1515465964,392155,5.00,241119.93
141364,1515465964,392156,5.00,241124.93
141364,1515465964,392157,5.00,241129.93
141378,1515465978,392159,5.00,241134.93
141387,1515465987,392160,5.00,241139.93
141394,1515465994,392161,5.00,241144.93
141395,1515465995,392162,5.00,241149.93
141396,1515465996,392163,5.00,241154.93
141399,1515465999,392164,10.00,241164.93
141408,1515466008,392165,5.00,241169.93
141412,1515466012,392167,150.00,241319.93
141422,1515466022,392168,5.00,241324.93
141426,1515466026,392169,10.00,241334.93
141426,1515466026,392170,5.00,241339.93
141433,1515466033,392171,5.00,241344.93
141435,1515466035,392173,5.00,241349.93
141443,1515466043,392174,15.00,241364.93
141449,1515466049,392175,5.00,241369.93
141450,1515466050,392176,20.00,241389.93
141451,1515466051,392177,5.00,241394.93
141451,1515466051,392178,5.00,241399.93
141452,1515466052,392179,5.00,241404.93
141452,1515466052,392180,5.00,241409.93
141452,1515466052,392181,5.00,241414.93
141471,1515466071,392182,5.00,241419.93
141473,1515466073,392183,5.00,241424.93
141473,1515466073,392184,5.00,241429.93
141484,1515466084,392185,10.00,241439.93
141486,1515466086,392186,10.00,241449.93
141492,1515466092,392187,7.00,241456.93
141494,1515466094,392188,150.00,241606.93
141495,1515466095,392189,20.00,241626.93
141498,1515466098,392190,15.00,241641.93
141499,1515466099,392191,10.00,241651.93
141513,1515466113,392193,5.00,241656.93
141523,1515466123,392194,20.00,241676.93
141528,1515466128,392196,5.00,241681.93
141528,1515466128,392197,7.00,241688.93
141541,1515466141,392200,10.00,241698.93
141544,1515466144,392201,10.00,241708.93
141545,1515466145,392202,5.00,241713.93
141549,1515466149,392203,10.00,241723.93
141560,1515466160,392204,5.00,241728.93
141563,1515466163,392205,15.00,241743.93
141564,1515466164,392206,10.00,241753.93
141565,1515466165,392207,5.00,241758.93
141569,1515466169,392209,5.00,241763.93
141572,1515466172,392212,5.00,241768.93
141572,1515466172,392213,5.00,241773.93
141573,1515466173,392214,10.00,241783.93
141573,1515466173,392215,15.00,241798.93
141575,1515466175,392216,5.00,241803.93
141580,1515466180,392217,5.00,241808.93
141582,1515466182,392218,10.00,241818.93
141597,1515466197,392219,25.00,241843.93
141606,1515466206,392220,10.00,241853.93
141607,1515466207,392221,5.00,241858.93
141610,1515466210,392222,5.00,241863.93
141616,1515466216,392224,10.00,241873.93
141622,1515466222,392226,10.00,241883.93
141626,1515466226,392227,5.00,241888.93
141636,1515466236,392228,5.00,241893.93
141640,1515466240,392229,150.00,242043.93
141678,1515466278,392234,10.00,242053.93
141684,1515466284,392235,5.00,242058.93
141704,1515466304,392236,5.00,242063.93
141709,1515466309,392237,5.00,242068.93
141714,1515466314,392239,5.00,242073.93
141717,1515466317,392240,10.00,242083.93
141717,1515466317,392241,5.00,242088.93
141719,1515466319,392242,5.00,242093.93
141720,1515466320,392243,11.00,242104.93
141720,1515466320,392244,5.00,242109.93
141720,1515466320,392245,5.00,242114.93
141722,1515466322,392246,10.00,242124.93
141727,1515466327,392248,50.00,242174.93
141730,1515466330,392249,5.00,242179.93
141734,1515466334,392250,30.00,242209.93
141737,1515466337,392251,5.00,242214.93
141743,1515466343,392252,30.00,242244.93
141792,1515466392,392258,10.00,242254.93
141798,1515466398,392259,5.00,242259.93
141801,1515466401,392260,5.00,242264.93
141801,1515466401,392261,150.00,242414.93
141805,1515466405,392263,5.00,242419.93
141811,1515466411,392265,10.00,242429.93
141818,1515466418,392267,5.00,242434.93
141818,1515466418,392268,5.00,242439.93
141822,1515466422,392269,5.00,242444.93
141823,1515466423,392270,15.00,242459.93
141824,1515466424,392271,5.00,242464.93
141827,1515466427,392272,56.00,242520.93
141841,1515466441,392273,5.00,242525.93
141841,1515466441,392274,5.00,242530.93
141844,1515466444,392275,20.00,242550.93
141846,1515466446,392276,10.00,242560.93
141850,1515466450,392277,10.00,242570.93
141855,1515466455,392278,5.00,242575.93
141864,1515466464,392279,5.00,242580.93
141869,1515466469,392280,7.00,242587.93
141871,1515466471,392281,25.00,242612.93
141872,1515466472,392282,10.00,242622.93
141875,1515466475,392283,5.00,242627.93
141877,1515466477,392284,5.00,242632.93
141881,1515466481,392285,10.00,242642.93
141881,1515466481,392286,20.00,242662.93
141887,1515466487,392287,5.10,242668.03
141887,1515466487,392288,20.00,242688.03
141891,1515466491,392290,20.00,242708.03
141913,1515466513,392291,5.00,242713.03
141915,1515466515,392292,150.00,242863.03
141924,1515466524,392293,5.00,242868.03
141937,1515466537,392294,5.00,242873.03
141943,1515466543,392295,5.00,242878.03
141949,1515466549,392297,5.00,242883.03
141949,1515466549,392298,10.00,242893.03
141951,1515466551,392299,5.00,242898.03
141954,1515466554,392300,5.00,242903.03
141962,1515466562,392301,5.00,242908.03
141962,1515466562,392302,5.00,242913.03
141969,1515466569,392303,10.00,242923.03
141979,1515466579,392304,20.00,242943.03
141983,1515466583,392305,15.00,242958.03
141986,1515466586,392306,10.00,242968.03
141989,1515466589,392307,5.00,242973.03
141990,1515466590,392308,5.00,242978.03
141994,1515466594,392309,10.00,242988.03
142004,1515466604,392310,5.00,242993.03
142012,1515466612,392313,10.00,243003.03
142029,1515466629,392314,30.00,243033.03
142035,1515466635,392315,5.00,243038.03
142050,1515466650,392316,10.00,243048.03
142056,1515466656,392317,10.00,243058.03
142056,1515466656,392318,5.00,243063.03
142061,1515466661,392319,5.00,243068.03
142067,1515466667,392320,5.00,243073.03
142067,1515466667,392321,5.00,243078.03
142069,1515466669,392322,25.00,243103.03
142070,1515466670,392323,5.01,243108.04
142072,1515466672,392324,5.00,243113.04
142073,1515466673,392325,50.00,243163.04
142073,1515466673,392326,15.00,243178.04
142075,1515466675,392327,5.00,243183.04
142077,1515466677,392328,5.00,243188.04
142091,1515466691,392329,5.00,243193.04
142097,1515466697,392330,10.00,243203.04
142098,1515466698,392331,5.00,243208.04
142113,1515466713,392332,10.00,243218.04
142119,1515466719,392333,5.00,243223.04
142129,1515466729,392334,5.00,243228.04
142157,1515466757,392337,10.00,243238.04
142157,1515466757,392338,10.00,243248.04
142159,1515466759,392339,5.00,243253.04
142170,1515466770,392341,5.00,243258.04
142174,1515466774,392342,5.00,243263.04
142176,1515466776,392343,150.00,243413.04
142180,1515466780,392344,10.00,243423.04
142187,1515466787,392346,5.00,243428.04
142191,1515466791,392348,5.00,243433.04
142200,1515466800,392349,5.00,243438.04
142200,1515466800,392350,5.00,243443.04
142210,1515466810,392351,20.00,243463.04
142222,1515466822,392354,5.00,243468.04
142225,1515466825,392355,5.00,243473.04
142233,1515466833,392356,24.00,243497.04
142233,1515466833,392357,5.00,243502.04
142247,1515466847,392360,5.00,243507.04
142288,1515466888,392361,5.00,243512.04
142316,1515466916,392362,8.00,243520.04
142381,1515466981,392364,10.00,243530.04
142415,1515467015,392365,5.00,243535.04
142439,1515467039,392366,15.00,243550.04
142463,1515467063,392367,10.00,243560.04
142507,1515467107,392368,150.01,243710.05
142578,1515467178,392369,10.00,243720.05
142611,1515467211,392370,10.00,243730.05
142789,1515467389,392372,5.00,243735.05
142833,1515467433,392373,5.00,243740.05
142866,1515467466,392375,10.00,243750.05
142900,1515467500,392376,5.00,243755.05
142978,1515467578,392377,30.00,243785.05
142989,1515467589,392378,20.00,243805.05
143020,1515467620,392379,30.00,243835.05
143025,1515467625,392380,20.00,243855.05
143066,1515467666,392382,5.00,243860.05
143076,1515467676,392383,200.00,244060.05
143085,1515467685,392385,10.00,244070.05
143093,1515467693,392386,12.93,244082.98
143122,1515467722,392388,5.00,244087.98
143142,1515467742,392390,50.00,244137.98
143151,1515467751,392392,5.00,244142.98
143167,1515467767,392393,150.00,244292.98
143277,1515467877,392396,5.00,244297.98
143281,1515467881,392397,30.00,244327.98
143295,1515467895,392398,5.00,244332.98
143305,1515467905,392399,5.00,244337.98
143324,1515467924,392401,5.00,244342.98
143351,1515467951,392402,110.00,244452.98
143352,1515467952,392403,30.00,244482.98
143385,1515467985,392404,10.00,244492.98
143394,1515467994,392405,5.00,244497.98
143400,1515468000,392406,15.00,244512.98
143408,1515468008,392407,5.00,244517.98
143413,1515468013,392408,5.00,244522.98
143445,1515468045,392410,5.00,244527.98
143446,1515468046,392411,5.02,244533.00
143517,1515468117,392413,5.00,244538.00
143531,1515468131,392414,30.00,244568.00
143576,1515468176,392415,5.00,244573.00
143598,1515468198,392416,5.00,244578.00
143603,1515468203,392417,5.00,244583.00
143634,1515468234,392419,5.00,244588.00
143641,1515468241,392420,5.00,244593.00
143647,1515468247,392421,5.00,244598.00
143648,1515468248,392422,5.00,244603.00
143652,1515468252,392423,5.00,244608.00
143662,1515468262,392425,5.00,244613.00
143685,1515468285,392427,100.00,244713.00
143698,1515468298,392428,10.00,244723.00
143822,1515468422,392430,5.00,244728.00
143858,1515468458,392431,5.00,244733.00
143866,1515468466,392432,5.00,244738.00
143921,1515468521,392433,5.00,244743.00
143951,1515468551,392434,15.00,244758.00
144029,1515468629,392435,10.00,244768.00
144076,1515468676,392436,5.00,244773.00
144118,1515468718,392437,150.00,244923.00
144248,1515468848,392438,5.00,244928.00
144263,1515468863,392439,5.00,244933.00
144316,1515468916,392440,5.00,244938.00
144361,1515468961,392441,5.00,244943.00
144362,1515468962,392442,30.00,244973.00
144367,1515468967,392443,5.00,244978.00
144369,1515468969,392444,30.00,245008.00
144373,1515468973,392445,20.00,245028.00
144389,1515468989,392446,10.00,245038.00
144403,1515469003,392447,25.00,245063.00
144507,1515469107,392448,22.22,245085.22
144536,1515469136,392449,5.00,245090.22
144539,1515469139,392450,30.00,245120.22
144566,1515469166,392452,5.00,245125.22
144617,1515469217,392453,5.00,245130.22
144753,1515469353,392454,10.00,245140.22
144794,1515469394,392456,10.00,245150.22
144833,1515469433,392457,5.00,245155.22
144910,1515469510,392458,10.00,245165.22
144985,1515469585,392459,29.92,245195.14
145085,1515469685,392460,5.00,245200.14
145146,1515469746,392463,5.00,245205.14
145162,1515469762,392464,10.00,245215.14
145203,1515469803,392465,5.00,245220.14
145274,1515469874,392466,5.00,245225.14
145298,1515469898,392467,20.00,245245.14
145337,1515469937,392468,10.00,245255.14
145470,1515470070,392469,50.00,245305.14
145473,1515470073,392470,15.00,245320.14
145538,1515470138,392471,5.00,245325.14
145663,1515470263,392472,100.00,245425.14
145769,1515470369,392473,10.00,245435.14
145837,1515470437,392474,20.00,245455.14
145913,1515470513,392475,50.00,245505.14
145969,1515470569,392477,5.00,245510.14
145998,1515470598,392479,20.00,245530.14
146028,1515470628,392480,5.00,245535.14
146133,1515470733,392481,150.00,245685.14
146158,1515470758,392482,5.00,245690.14
146166,1515470766,392483,35.00,245725.14
146250,1515470850,392485,5.00,245730.14
146273,1515470873,392486,5.00,245735.14
146297,1515470897,392487,150.00,245885.14
146329,1515470929,392488,10.00,245895.14
146333,1515470933,392489,20.00,245915.14
146393,1515470993,392491,50.00,245965.14
146426,1515471026,392492,10.00,245975.14
146533,1515471133,392493,20.00,245995.14
146872,1515471472,392494,5.00,246000.14
146972,1515471572,392496,25.00,246025.14
147134,1515471734,392497,10.00,246035.14
147292,1515471892,392498,5.00,246040.14
147303,1515471903,392499,5.00,246045.14
147346,1515471946,392500,5.00,246050.14
147362,1515471962,392501,5.00,246055.14
147403,1515472003,392502,5.00,246060.14
147462,1515472062,392503,5.00,246065.14
147688,1515472288,392504,75.00,246140.14
147704,1515472304,392505,20.00,246160.14
147741,1515472341,392506,5.00,246165.14
147755,1515472355,392507,10.00,246175.14
147762,1515472362,392508,5.00,246180.14
147776,1515472376,392509,10.00,246190.14
147858,1515472458,392510,10.00,246200.14
147897,1515472497,392512,30.00,246230.14
147935,1515472535,392515,10.00,246240.14
147957,1515472557,392516,5.00,246245.14
147971,1515472571,392517,20.00,246265.14
147973,1515472573,392518,100.00,246365.14
148015,1515472615,392519,10.00,246375.14
148031,1515472631,392520,5.00,246380.14
148050,1515472650,392521,15.00,246395.14
148139,1515472739,392522,5.00,246400.14
148170,1515472770,392525,5.00,246405.14
148183,1515472783,392526,5.00,246410.14
148190,1515472790,392527,5.00,246415.14
148201,1515472801,392528,5.00,246420.14
148251,1515472851,392529,30.00,246450.14
148258,1515472858,392530,5.00,246455.14
148285,1515472885,392531,13.37,246468.51
148304,1515472904,392532,21.00,246489.51
148316,1515472916,392533,5.00,246494.51
148355,1515472955,392534,10.00,246504.51
148358,1515472958,392535,10.00,246514.51
148361,1515472961,392536,15.02,246529.53
148395,1515472995,392538,5.00,246534.53
148399,1515472999,392539,50.00,246584.53
148405,1515473005,392540,150.00,246734.53
148450,1515473050,392541,20.00,246754.53
148465,1515473065,392542,50.00,246804.53
148482,1515473082,392543,5.00,246809.53
148491,1515473091,392544,10.00,246819.53
148507,1515473107,392545,5.00,246824.53
148518,1515473118,392546,30.00,246854.53
148571,1515473171,392547,11.11,246865.64
148607,1515473207,392548,10.00,246875.64
148607,1515473207,392549,5.00,246880.64
148653,1515473253,392550,5.00,246885.64
148671,1515473271,392551,5.00,246890.64
148680,1515473280,392553,20.00,246910.64
148701,1515473301,392554,10.00,246920.64
148804,1515473404,392555,5.00,246925.64
148808,1515473408,392556,5.00,246930.64
148868,1515473468,392557,5.00,246935.64
148919,1515473519,392558,10.00,246945.64
148950,1515473550,392559,50.00,246995.64
149136,1515473736,392562,15.00,247010.64
149169,1515473769,392563,50.00,247060.64
149258,1515473858,392565,50.00,247110.64
149272,1515473872,392567,50.00,247160.64
149291,1515473891,392570,5.00,247165.64
149398,1515473998,392572,5.00,247170.64
149492,1515474092,392574,25.00,247195.64
149504,1515474104,392575,5.00,247200.64
149533,1515474133,392576,10.00,247210.64
149566,1515474166,392577,5.00,247215.64
149616,1515474216,392578,5.00,247220.64
149646,1515474246,392580,10.00,247230.64
149772,1515474372,392581,5.00,247235.64
149843,1515474443,392582,10.00,247245.64
150019,1515474619,392584,20.00,247265.64
150044,1515474644,392585,100.00,247365.64
150275,1515474875,392590,20.00,247385.64
150296,1515474896,392591,5.00,247390.64
150310,1515474910,392592,50.00,247440.64
150331,1515474931,392593,50.00,247490.64
150336,1515474936,392594,5.00,247495.64
150401,1515475001,392595,5.00,247500.64
150533,1515475133,392598,20.00,247520.64
150545,1515475145,392599,10.00,247530.64
150554,1515475154,392600,500.00,248030.64
150603,1515475203,392602,10.00,248040.64
150607,1515475207,392603,5.00,248045.64
150654,1515475254,392604,10.00,248055.64
150654,1515475254,392605,20.00,248075.64
150712,1515475312,392606,152.00,248227.64
150787,1515475387,392607,10.00,248237.64
150804,1515475404,392610,20.00,248257.64
150829,1515475429,392611,5.00,248262.64
150951,1515475551,392612,100.00,248362.64
151161,1515475761,392614,20.00,248382.64
151193,1515475793,392615,15.00,248397.64
151352,1515475952,392616,10.00,248407.64
151442,1515476042,392617,150.00,248557.64
151669,1515476269,392618,5.00,248562.64
151740,1515476340,392619,10.00,248572.64
151860,1515476460,392620,5.00,248577.64
151894,1515476494,392621,5.00,248582.64
152077,1515476677,392622,9.99,248592.63
152084,1515476684,392623,30.00,248622.63
152100,1515476700,392624,20.00,248642.63
152118,1515476718,392625,50.00,248692.63
152162,1515476762,392626,5.00,248697.63
152216,1515476816,392627,30.00,248727.63
152328,1515476928,392628,10.00,248737.63
152719,1515477319,392634,30.00,248767.63
152744,1515477344,392635,15.00,248782.63
152785,1515477385,392637,10.00,248792.63
152866,1515477466,392639,15.00,248807.63
152883,1515477483,392640,15.00,248822.63
152915,1515477515,392641,20.00,248842.63
152923,1515477523,392642,75.00,248917.63
152973,1515477573,392643,5.00,248922.63
153046,1515477646,392644,20.00,248942.63
153128,1515477728,392645,30.00,248972.63
153129,1515477729,392646,20.00,248992.63
153220,1515477820,392647,10.00,249002.63
153225,1515477825,392648,5.00,249007.63
153288,1515477888,392649,200.00,249207.63
153295,1515477895,392650,10.00,249217.63
153400,1515478000,392651,10.00,249227.63
153414,1515478014,392652,25.00,249252.63
153421,1515478021,392653,20.00,249272.63
153535,1515478135,392654,5.00,249277.63
153577,1515478177,392655,1000.00,250277.63
153709,1515478309,392657,20.00,250297.63
153918,1515478518,392659,5.00,250302.63
154085,1515478685,392662,15.00,250317.63
154148,1515478748,392663,22.00,250339.63
154193,1515478793,392664,30.00,250369.63
154436,1515479036,392666,30.00,250399.63
154570,1515479170,392667,5.00,250404.63
154670,1515479270,392669,5.00,250409.63
154673,1515479273,392670,75.00,250484.63
154693,1515479293,392671,10.00,250494.63
154765,1515479365,392673,10.00,250504.63
154804,1515479404,392675,20.00,250524.63
154839,1515479439,392676,20.00,250544.63
154849,1515479449,392677,10.00,250554.63
154862,1515479462,392678,10.00,250564.63
154888,1515479488,392679,10.00,250574.63
155342,1515479942,392683,50.00,250624.63
155441,1515480041,392685,5.00,250629.63
155694,1515480294,392686,20.00,250649.63
155864,1515480464,392689,5.00,250654.63
155919,1515480519,392690,5.00,250659.63
155935,1515480535,392691,50.00,250709.63
155994,1515480594,392692,10.00,250719.63
156114,1515480714,392693,30.00,250749.63
156205,1515480805,392696,150.00,250899.63
156241,1515480841,392697,5.00,250904.63
156249,1515480849,392698,10.00,250914.63
156266,1515480866,392699,5.00,250919.63
156372,1515480972,392702,10.00,250929.63
156392,1515480992,392704,50.00,250979.63
156395,1515480995,392705,120.00,251099.63
156397,1515480997,392706,5.00,251104.63
156404,1515481004,392707,50.00,251154.63
156455,1515481055,392708,5.00,251159.63
156501,1515481101,392709,10.00,251169.63
156524,1515481124,392710,10.00,251179.63
156525,1515481125,392711,10.00,251189.63
156553,1515481153,392713,37.39,251227.02
156583,1515481183,392714,10.00,251237.02
156734,1515481334,392715,10.00,251247.02
156859,1515481459,392718,7.00,251254.02
156922,1515481522,392719,15.00,251269.02
156931,1515481531,392720,5.00,251274.02
157006,1515481606,392723,5.00,251279.02
157042,1515481642,392724,150.00,251429.02
157056,1515481656,392725,5.00,251434.02
157083,1515481683,392726,13.37,251447.39
157131,1515481731,392728,5.00,251452.39
157189,1515481789,392729,25.00,251477.39
157318,1515481918,392731,100.00,251577.39
157359,1515481959,392732,10.00,251587.39
157366,1515481966,392733,10.00,251597.39
157442,1515482042,392734,10.00,251607.39
157567,1515482167,392735,5.00,251612.39
157619,1515482219,392736,5.00,251617.39
157653,1515482253,392738,5.00,251622.39
157669,1515482269,392739,5.00,251627.39
157724,1515482324,392740,50.00,251677.39
157771,1515482371,392741,5.00,251682.39
157896,1515482496,392743,10.00,251692.39
157965,1515482565,392744,5.00,251697.39
158170,1515482770,392745,50.00,251747.39
158219,1515482819,392746,5.00,251752.39
158428,1515483028,392747,50.00,251802.39
158480,1515483080,392748,50.00,251852.39
158493,1515483093,392749,30.00,251882.39
158551,1515483151,392750,300.00,252182.39
158642,1515483242,392751,15.00,252197.39
158672,1515483272,392752,30.00,252227.39
158683,1515483283,392753,200.00,252427.39
158683,1515483283,392754,5.00,252432.39
158970,1515483570,392755,5.00,252437.39
159005,1515483605,392756,10.00,252447.39
159097,1515483697,392757,5.00,252452.39
159116,1515483716,392758,150.00,252602.39
159195,1515483795,392759,10.00,252612.39
159214,1515483814,392760,15.00,252627.39
159239,1515483839,392761,5.00,252632.39
159389,1515483989,392762,5.00,252637.39
159556,1515484156,392764,20.00,252657.39
159763,1515484363,392765,10.00,252667.39
159913,1515484513,392766,20.00,252687.39
160230,1515484830,392768,20.00,252707.39
160313,1515484913,392769,5.00,252712.39
160512,1515485112,392770,5.00,252717.39
160625,1515485225,392771,10.00,252727.39
160647,1515485247,392772,10.00,252737.39
160904,1515485504,392775,10.00,252747.39
160965,1515485565,392776,10.00,252757.39
161548,1515486148,392777,5.00,252762.39
161738,1515486338,392778,5.00,252767.39
161741,1515486341,392779,200.00,252967.39
161748,1515486348,392780,5.00,252972.39
161797,1515486397,392781,10.00,252982.39
161940,1515486540,392783,25.00,253007.39
162030,1515486630,392784,150.00,253157.39
162109,1515486709,392785,10.00,253167.39
162156,1515486756,392786,10.00,253177.39
162160,1515486760,392787,500.00,253677.39
162218,1515486818,392788,10.00,253687.39
162319,1515486919,392790,10.00,253697.39
162398,1515486998,392792,60.00,253757.39
162499,1515487099,392793,20.00,253777.39
162522,1515487122,392794,50.00,253827.39
162620,1515487220,392795,30.00,253857.39
162725,1515487325,392797,10.00,253867.39
162783,1515487383,392798,50.00,253917.39
162851,1515487451,392801,20.00,253937.39
162924,1515487524,392803,5.00,253942.39
162974,1515487574,392804,10.00,253952.39
162999,1515487599,392806,30.00,253982.39
163052,1515487652,392807,30.00,254012.39
163092,1515487692,392808,30.00,254042.39
163179,1515487779,392809,15.00,254057.39
163323,1515487923,392812,5.00,254062.39
163335,1515487935,392813,10.00,254072.39
163345,1515487945,392814,50.00,254122.39
163441,1515488041,392817,10.00,254132.39
163603,1515488203,392818,50.00,254182.39
163641,1515488241,392819,5.00,254187.39
163756,1515488356,392820,25.00,254212.39
163777,1515488377,392821,5.00,254217.39
163802,1515488402,392822,200.00,254417.39
163847,1515488447,392823,5.00,254422.39
163849,1515488449,392824,5.00,254427.39
164076,1515488676,392825,5.00,254432.39
164705,1515489305,392826,10.00,254442.39
164747,1515489347,392827,75.00,254517.39
164805,1515489405,392828,10.00,254527.39
164842,1515489442,392830,20.00,254547.39
165005,1515489605,392832,100.00,254647.39
165040,1515489640,392833,20.00,254667.39
165048,1515489648,392834,100.00,254767.39
165063,1515489663,392835,10.00,254777.39
165192,1515489792,392836,10.00,254787.39
165202,1515489802,392837,100.00,254887.39
165228,1515489828,392838,5.00,254892.39
165240,1515489840,392839,10.00,254902.39
165250,1515489850,392840,5.00,254907.39
165279,1515489879,392841,60.00,254967.39
165289,1515489889,392842,30.00,254997.39
165325,1515489925,392843,10.00,255007.39
165330,1515489930,392844,5.00,255012.39
165371,1515489971,392845,10.00,255022.39
165390,1515489990,392846,10.00,255032.39
165392,1515489992,392847,25.00,255057.39
165402,1515490002,392848,5.00,255062.39
165421,1515490021,392850,25.00,255087.39
165435,1515490035,392851,150.00,255237.39
165442,1515490042,392852,20.00,255257.39
165585,1515490185,392854,100.00,255357.39
165596,1515490196,392855,15.00,255372.39
165686,1515490286,392856,5.00,255377.39
165707,1515490307,392857,5.00,255382.39
165710,1515490310,392858,20.00,255402.39
165837,1515490437,392859,5.00,255407.39
165975,1515490575,392860,50.00,255457.39
166314,1515490914,392861,150.00,255607.39
166386,1515490986,392862,10.00,255617.39
166483,1515491083,392863,10.00,255627.39
166635,1515491235,392864,20.00,255647.39
166810,1515491410,392865,10.00,255657.39
167000,1515491600,392866,25.00,255682.39
167132,1515491732,392867,30.00,255712.39
167448,1515492048,392869,5.00,255717.39
167553,1515492153,392871,5.00,255722.39
167665,1515492265,392872,5.00,255727.39
167790,1515492390,392873,15.00,255742.39
167874,1515492474,392874,30.00,255772.39
167885,1515492485,392875,150.00,255922.39
168008,1515492608,392877,25.00,255947.39
168013,1515492613,392878,20.00,255967.39
168023,1515492623,392879,5.00,255972.39
168024,1515492624,392880,35.00,256007.39
168135,1515492735,392882,5.00,256012.39
168194,1515492794,392883,20.00,256032.39
168284,1515492884,392884,5.00,256037.39
168308,1515492908,392885,10.00,256047.39
168344,1515492944,392886,50.00,256097.39
168555,1515493155,392888,20.00,256117.39
168646,1515493246,392889,5.00,256122.39
168671,1515493271,392890,5.00,256127.39
168739,1515493339,392891,200.00,256327.39
168760,1515493360,392892,20.00,256347.39
168934,1515493534,392894,50.00,256397.39
169253,1515493853,392895,100.00,256497.39
169295,1515493895,392896,25.00,256522.39
169316,1515493916,392897,8.00,256530.39
169443,1515494043,392902,10.00,256540.39
169491,1515494091,392903,20.00,256560.39
169496,1515494096,392904,10.00,256570.39
169524,1515494124,392905,50.00,256620.39
169579,1515494179,392908,20.00,256640.39
169706,1515494306,392910,25.00,256665.39
169733,1515494333,392911,5.00,256670.39
169750,1515494350,392913,25.00,256695.39
169825,1515494425,392915,20.00,256715.39
169848,1515494448,392916,20.00,256735.39
169956,1515494556,392917,5.00,256740.39
169984,1515494584,392918,10.00,256750.39
170001,1515494601,392919,10.00,256760.39
170002,1515494602,392920,175.00,256935.39
170105,1515494705,392921,20.00,256955.39
170149,1515494749,392922,5.01,256960.40
170175,1515494775,392923,20.00,256980.40
170181,1515494781,392924,10.00,256990.40
170187,1515494787,392925,20.00,257010.40
170195,1515494795,392926,20.00,257030.40
170245,1515494845,392927,20.00,257050.40
170268,1515494868,392928,15.00,257065.40
170271,1515494871,392929,30.00,257095.40
170287,1515494887,392930,20.00,257115.40
170311,1515494911,392931,10.00,257125.40
170315,1515494915,392932,20.00,257145.40
170354,1515494954,392933,15.00,257160.40
170374,1515494974,392934,20.00,257180.40
170444,1515495044,392935,20.00,257200.40
170612,1515495212,392937,30.00,257230.40
170727,1515495327,392938,20.00,257250.40
170742,1515495342,392939,50.00,257300.40
170872,1515495472,392940,20.00,257320.40
170983,1515495583,392941,10.00,257330.40
170983,1515495583,392942,15.00,257345.40
170986,1515495586,392943,15.00,257360.40
170991,1515495591,392944,20.00,257380.40
171010,1515495610,392945,21.00,257401.40
171013,1515495613,392946,65.00,257466.40
171047,1515495647,392947,25.00,257491.40
171146,1515495746,392948,20.00,257511.40
171254,1515495854,392950,20.00,257531.40
171305,1515495905,392951,50.00,257581.40
171327,1515495927,392952,50.00,257631.40
171340,1515495940,392953,20.00,257651.40
171372,1515495972,392954,10.00,257661.40
171442,1515496042,392955,15.00,257676.40
171452,1515496052,392956,20.00,257696.40
171463,1515496063,392957,20.00,257716.40
171503,1515496103,392959,30.00,257746.40
171514,1515496114,392960,50.00,257796.40
171520,1515496120,392961,20.00,257816.40
171529,1515496129,392962,15.00,257831.40
171583,1515496183,392963,30.00,257861.40
171587,1515496187,392964,20.00,257881.40
171588,1515496188,392965,10.00,257891.40
171608,1515496208,392966,31.00,257922.40
171611,1515496211,392967,10.00,257932.40
171615,1515496215,392968,20.00,257952.40
171617,1515496217,392969,15.00,257967.40
171644,1515496244,392971,30.00,257997.40
171652,1515496252,392972,20.00,258017.40
171660,1515496260,392974,10.00,258027.40
171665,1515496265,392975,25.00,258052.40
171683,1515496283,392976,20.00,258072.40
171700,1515496300,392978,30.00,258102.40
171704,1515496304,392979,20.00,258122.40
171713,1515496313,392980,20.00,258142.40
