seconds,utc_unixtimestamp,donation_id,donation_amount,cumulative_donation_amount
2128,1546776328,483003,50.00,6557.06
2139,1546776339,483004,50.00,6607.06
2155,1546776355,483005,20.00,6627.06
2161,1546776361,483006,20.00,6647.06
2207,1546776407,483007,5.00,6652.06
2209,1546776409,483008,25.00,6677.06
2237,1546776437,483010,5.00,6682.06
2249,1546776449,483011,20.00,6702.06
2251,1546776451,483012,20.00,6722.06
2251,1546776451,483013,25.00,6747.06
2276,1546776476,483016,10.00,6757.06
2280,1546776480,483017,10.00,6767.06
2303,1546776503,483018,20.00,6787.06
2315,1546776515,483019,25.00,6812.06
2315,1546776515,483020,25.00,6837.06
2331,1546776531,483022,25.00,6862.06
2338,1546776538,483023,5.00,6867.06
2342,1546776542,483024,10.00,6877.06
2357,1546776557,483026,20.00,6897.06
2362,1546776562,483027,25.00,6922.06
2370,1546776570,483028,50.00,6972.06
2371,1546776571,483029,25.00,6997.06
2394,1546776594,483030,25.00,7022.06
2397,1546776597,483031,100.00,7122.06
2401,1546776601,483032,25.00,7147.06
2411,1546776611,483034,25.00,7172.06
2423,1546776623,483036,25.00,7197.06
2424,1546776624,483037,15.00,7212.06
2424,1546776624,483038,50.00,7262.06
2433,1546776633,483039,20.00,7282.06
2439,1546776639,483040,31.78,7313.84
2446,1546776646,483041,20.00,7333.84
2459,1546776659,483042,15.00,7348.84
2474,1546776674,483043,50.00,7398.84
2480,1546776680,483044,5.00,7403.84
2492,1546776692,483046,25.00,7428.84
2512,1546776712,483048,20.00,7448.84
2517,1546776717,483049,50.00,7498.84
2537,1546776737,483050,20.00,7518.84
2541,1546776741,483051,50.00,7568.84
2543,1546776743,483052,20.00,7588.84
2549,1546776749,483053,25.00,7613.84
2559,1546776759,483054,25.00,7638.84
2570,1546776770,483055,50.00,7688.84
2589,1546776789,483056,20.00,7708.84
2621,1546776821,483058,25.00,7733.84
2626,1546776826,483059,20.00,7753.84
2626,1546776826,483060,25.00,7778.84
2629,1546776829,483061,20.00,7798.84
2631,1546776831,483062,300.00,8098.84
2631,1546776831,483063,50.00,8148.84
2638,1546776838,483064,20.00,8168.84
2640,1546776840,483065,100.00,8268.84
2643,1546776843,483066,10.00,8278.84
2665,1546776865,483067,20.00,8298.84
2665,1546776865,483068,250.00,8548.84
2679,1546776879,483069,50.00,8598.84
2705,1546776905,483070,5.00,8603.84
2712,1546776912,483071,25.00,8628.84
2746,1546776946,483072,20.00,8648.84
2767,1546776967,483073,20.00,8668.84
2768,1546776968,483074,250.00,8918.84
2773,1546776973,483075,5.00,8923.84
2775,1546776975,483076,25.00,8948.84
2790,1546776990,483078,20.00,8968.84
2796,1546776996,483079,100.00,9068.84
2824,1546777024,483080,20.00,9088.84
2839,1546777039,483081,15.00,9103.84
2846,1546777046,483082,15.00,9118.84
2856,1546777056,483083,25.00,9143.84
2865,1546777065,483084,50.00,9193.84
2874,1546777074,483085,15.00,9208.84
2876,1546777076,483086,15.00,9223.84
2880,1546777080,483088,150.00,9373.84
2889,1546777089,483089,25.00,9398.84
2893,1546777093,483090,15.00,9413.84
2951,1546777151,483093,10.00,9423.84
2969,1546777169,483094,20.00,9443.84
2988,1546777188,483096,100.00,9543.84
3031,1546777231,483100,25.00,9568.84
3041,1546777241,483101,15.00,9583.84
3082,1546777282,483102,20.00,9603.84
3093,1546777293,483104,25.00,9628.84
3124,1546777324,483105,15.00,9643.84
3127,1546777327,483106,5.55,9649.39
3136,1546777336,483107,15.00,9664.39
3155,1546777355,483109,10.00,9674.39
3164,1546777364,483110,10.00,9684.39
3166,1546777366,483111,100.00,9784.39
3166,1546777366,483112,15.00,9799.39
3168,1546777368,483113,50.00,9849.39
3174,1546777374,483114,20.00,9869.39
3188,1546777388,483115,20.00,9889.39
3193,1546777393,483116,21.00,9910.39
3202,1546777402,483117,50.00,9960.39
3207,1546777407,483118,25.00,9985.39
3214,1546777414,483119,25.00,10010.39
3222,1546777422,483120,50.00,10060.39
3224,1546777424,483122,20.00,10080.39
3227,1546777427,483123,250.00,10330.39
3231,1546777431,483124,50.00,10380.39
3235,1546777435,483125,100.00,10480.39
3237,1546777437,483126,10.00,10490.39
3250,1546777450,483127,50.00,10540.39
3276,1546777476,483130,25.00,10565.39
3279,1546777479,483131,20.00,10585.39
3288,1546777488,483133,5.00,10590.39
3293,1546777493,483134,15.00,10605.39
3298,1546777498,483135,25.00,10630.39
3305,1546777505,483136,10.00,10640.39
3320,1546777520,483137,25.00,10665.39
3326,1546777526,483138,20.00,10685.39
3328,1546777528,483139,10.00,10695.39
3335,1546777535,483140,1500.00,12195.39
3340,1546777540,483141,20.00,12215.39
3352,1546777552,483143,25.00,12240.39
3358,1546777558,483144,15.00,12255.39
3362,1546777562,483145,25.00,12280.39
3376,1546777576,483146,25.00,12305.39
3378,1546777578,483147,20.00,12325.39
3395,1546777595,483149,25.00,12350.39
3405,1546777605,483151,50.00,12400.39
3408,1546777608,483152,100.00,12500.39
3419,1546777619,483154,15.00,12515.39
3429,1546777629,483155,20.00,12535.39
3436,1546777636,483156,15.00,12550.39
3439,1546777639,483157,20.00,12570.39
3446,1546777646,483158,25.00,12595.39
3447,1546777647,483159,10.00,12605.39
3471,1546777671,483161,10.00,12615.39
3475,1546777675,483162,25.00,12640.39
3477,1546777677,483163,20.00,12660.39
3481,1546777681,483165,15.00,12675.39
3494,1546777694,483166,50.00,12725.39
3496,1546777696,483167,20.00,12745.39
3498,1546777698,483168,20.00,12765.39
3498,1546777698,483169,20.00,12785.39
3500,1546777700,483170,20.00,12805.39
3503,1546777703,483171,15.00,12820.39
3510,1546777710,483172,25.00,12845.39
3517,1546777717,483173,5.00,12850.39
3530,1546777730,483174,25.00,12875.39
3547,1546777747,483175,20.00,12895.39
3547,1546777747,483176,50.00,12945.39
3550,1546777750,483177,20.00,12965.39
3559,1546777759,483178,20.00,12985.39
3577,1546777777,483179,50.00,13035.39
3601,1546777801,483181,25.00,13060.39
3621,1546777821,483182,20.00,13080.39
3622,1546777822,483183,25.00,13105.39
3633,1546777833,483184,20.00,13125.39
3637,1546777837,483185,20.00,13145.39
3637,1546777837,483186,20.00,13165.39
3650,1546777850,483187,25.00,13190.39
3668,1546777868,483188,75.00,13265.39
3675,1546777875,483189,25.00,13290.39
3675,1546777875,483190,20.00,13310.39
3693,1546777893,483192,35.00,13345.39
3695,1546777895,483193,15.00,13360.39
3703,1546777903,483194,25.00,13385.39
3744,1546777944,483195,25.00,13410.39
3744,1546777944,483196,25.00,13435.39
3762,1546777962,483197,50.00,13485.39
3767,1546777967,483199,30.00,13515.39
3768,1546777968,483200,25.00,13540.39
3805,1546778005,483201,20.00,13560.39
3816,1546778016,483202,20.00,13580.39
3826,1546778026,483203,15.00,13595.39
3860,1546778060,483205,10.00,13605.39
3872,1546778072,483206,10.00,13615.39
3903,1546778103,483207,5.00,13620.39
3912,1546778112,483209,20.00,13640.39
3921,1546778121,483210,10.00,13650.39
3928,1546778128,483211,5.00,13655.39
3929,1546778129,483212,25.00,13680.39
3936,1546778136,483213,50.00,13730.39
3940,1546778140,483214,15.00,13745.39
3940,1546778140,483215,25.00,13770.39
3983,1546778183,483216,16.00,13786.39
4004,1546778204,483217,20.00,13806.39
4020,1546778220,483218,5.00,13811.39
4028,1546778228,483219,15.00,13826.39
4047,1546778247,483220,25.00,13851.39
4061,1546778261,483221,250.00,14101.39
4062,1546778262,483222,15.00,14116.39
4065,1546778265,483223,50.00,14166.39
4066,1546778266,483224,15.00,14181.39
4079,1546778279,483225,10.00,14191.39
4086,1546778286,483227,20.00,14211.39
4088,1546778288,483228,5.00,14216.39
4097,1546778297,483229,10.00,14226.39
4128,1546778328,483230,10000.00,24226.39
4154,1546778354,483231,25.00,24251.39
4156,1546778356,483233,25.00,24276.39
4189,1546778389,483234,25.00,24301.39
4219,1546778419,483235,50.00,24351.39
4224,1546778424,483236,5.00,24356.39
4235,1546778435,483237,25.00,24381.39
4235,1546778435,483238,100.00,24481.39
4262,1546778462,483240,50.00,24531.39
4281,1546778481,483241,15.00,24546.39
4301,1546778501,483242,5.00,24551.39
4313,1546778513,483243,25.00,24576.39
4337,1546778537,483245,15.00,24591.39
4341,1546778541,483246,50.00,24641.39
4347,1546778547,483247,25.00,24666.39
4361,1546778561,483248,15.00,24681.39
4362,1546778562,483249,15.00,24696.39
4365,1546778565,483250,15.00,24711.39
4416,1546778616,483251,5.00,24716.39
4418,1546778618,483252,50.00,24766.39
4435,1546778635,483254,100.00,24866.39
4457,1546778657,483255,75.00,24941.39
4469,1546778669,483256,500.00,25441.39
4480,1546778680,483257,250.00,25691.39
4485,1546778685,483258,25.00,25716.39
4488,1546778688,483259,25.00,25741.39
4517,1546778717,483260,15.00,25756.39
4579,1546778779,483261,25.00,25781.39
4603,1546778803,483262,25.00,25806.39
4605,1546778805,483263,20.19,25826.58
4605,1546778805,483264,5.00,25831.58
4629,1546778829,483265,5.00,25836.58
4653,1546778853,483266,25.00,25861.58
4667,1546778867,483267,25.00,25886.58
4675,1546778875,483268,25.00,25911.58
4688,1546778888,483269,50.00,25961.58
4716,1546778916,483270,25.00,25986.58
4735,1546778935,483271,25.00,26011.58
4751,1546778951,483272,500.00,26511.58
4764,1546778964,483273,50.00,26561.58
4795,1546778995,483274,25.00,26586.58
4797,1546778997,483275,25.00,26611.58
4826,1546779026,483276,20.00,26631.58
4858,1546779058,483279,20.00,26651.58
4888,1546779088,483281,15.00,26666.58
4910,1546779110,483282,20.00,26686.58
4916,1546779116,483283,50.00,26736.58
4917,1546779117,483284,15.00,26751.58
4923,1546779123,483285,20.00,26771.58
4927,1546779127,483286,15.00,26786.58
4964,1546779164,483289,30.00,26816.58
4966,1546779166,483290,20.00,26836.58
4969,1546779169,483291,15.00,26851.58
4972,1546779172,483292,25.00,26876.58
4975,1546779175,483293,25.00,26901.58
5000,1546779200,483294,100.00,27001.58
5026,1546779226,483295,25.00,27026.58
5045,1546779245,483297,50.00,27076.58
5047,1546779247,483298,5.00,27081.58
5087,1546779287,483301,50.00,27131.58
5089,1546779289,483302,10.00,27141.58
5123,1546779323,483303,20.00,27161.58
5135,1546779335,483304,250.00,27411.58
5151,1546779351,483305,250.00,27661.58
5155,1546779355,483306,25.00,27686.58
5174,1546779374,483307,25.00,27711.58
5182,1546779382,483308,15.00,27726.58
5182,1546779382,483309,25.00,27751.58
5219,1546779419,483310,50.00,27801.58
5221,1546779421,483311,25.00,27826.58
5236,1546779436,483312,25.00,27851.58
5249,1546779449,483313,25.00,27876.58
5251,1546779451,483314,5.00,27881.58
5270,1546779470,483315,15.00,27896.58
5283,1546779483,483316,50.00,27946.58
5291,1546779491,483317,20.00,27966.58
5323,1546779523,483318,10.00,27976.58
5324,1546779524,483319,10.00,27986.58
5331,1546779531,483320,25.00,28011.58
5341,1546779541,483321,25.00,28036.58
5364,1546779564,483322,20.00,28056.58
5364,1546779564,483323,21.01,28077.59
5365,1546779565,483324,50.00,28127.59
5375,1546779575,483325,5.00,28132.59
5376,1546779576,483326,25.00,28157.59
5398,1546779598,483327,25.00,28182.59
5398,1546779598,483328,30.00,28212.59
5422,1546779622,483329,50.00,28262.59
5434,1546779634,483330,10.00,28272.59
5438,1546779638,483331,20.00,28292.59
5472,1546779672,483333,20.00,28312.59
5535,1546779735,483334,50.00,28362.59
5545,1546779745,483335,5.00,28367.59
5553,1546779753,483337,25.00,28392.59
5573,1546779773,483339,25.00,28417.59
5585,1546779785,483340,15.00,28432.59
5586,1546779786,483341,100.00,28532.59
5601,1546779801,483342,10.00,28542.59
5609,1546779809,483343,25.00,28567.59
5610,1546779810,483344,20.00,28587.59
5664,1546779864,483345,75.00,28662.59
5676,1546779876,483346,25.00,28687.59
5692,1546779892,483347,25.00,28712.59
5699,1546779899,483348,15.00,28727.59
5703,1546779903,483349,20.00,28747.59
5711,1546779911,483350,50.00,28797.59
5782,1546779982,483353,20.00,28817.59
5806,1546780006,483354,50.00,28867.59
5813,1546780013,483355,50.00,28917.59
5852,1546780052,483356,25.00,28942.59
5862,1546780062,483357,25.00,28967.59
5900,1546780100,483358,10.00,28977.59
5917,1546780117,483359,20.00,28997.59
5934,1546780134,483360,20.00,29017.59
6034,1546780234,483361,18.00,29035.59
6058,1546780258,483363,25.00,29060.59
6087,1546780287,483364,25.00,29085.59
6090,1546780290,483365,50.00,29135.59
6093,1546780293,483366,10.00,29145.59
6149,1546780349,483369,10.00,29155.59
6154,1546780354,483370,10.00,29165.59
6160,1546780360,483371,20.00,29185.59
6164,1546780364,483372,15.00,29200.59
6175,1546780375,483373,20.00,29220.59
6177,1546780377,483374,20.00,29240.59
6185,1546780385,483376,25.00,29265.59
6194,1546780394,483377,25.00,29290.59
6212,1546780412,483378,25.00,29315.59
6271,1546780471,483379,10.00,29325.59
6275,1546780475,483380,15.00,29340.59
6279,1546780479,483381,25.00,29365.59
6279,1546780479,483382,5.00,29370.59
6281,1546780481,483383,50.00,29420.59
6297,1546780497,483384,5.00,29425.59
6298,1546780498,483385,25.00,29450.59
6330,1546780530,483386,10.00,29460.59
6340,1546780540,483387,10.00,29470.59
6353,1546780553,483389,20.00,29490.59
6354,1546780554,483390,20.00,29510.59
6369,1546780569,483392,50.00,29560.59
6400,1546780600,483394,20.00,29580.59
6406,1546780606,483395,5.00,29585.59
6407,1546780607,483396,25.00,29610.59
6442,1546780642,483397,15.00,29625.59
6461,1546780661,483399,25.00,29650.59
6465,1546780665,483400,250.00,29900.59
6513,1546780713,483401,15.00,29915.59
6554,1546780754,483403,20.00,29935.59
6581,1546780781,483404,25.00,29960.59
6586,1546780786,483405,15.00,29975.59
6588,1546780788,483406,15.00,29990.59
6601,1546780801,483407,25.00,30015.59
6620,1546780820,483408,50.00,30065.59
6621,1546780821,483409,25.00,30090.59
6626,1546780826,483410,50.00,30140.59
6704,1546780904,483411,25.00,30165.59
6796,1546780996,483415,15.00,30180.59
6807,1546781007,483416,25.00,30205.59
6825,1546781025,483417,15.00,30220.59
6846,1546781046,483418,25.00,30245.59
6882,1546781082,483419,20.00,30265.59
6918,1546781118,483420,50.00,30315.59
6964,1546781164,483422,50.00,30365.59
7031,1546781231,483423,15.00,30380.59
7044,1546781244,483424,100.00,30480.59
7061,1546781261,483425,25.00,30505.59
7083,1546781283,483426,20.00,30525.59
7094,1546781294,483427,5.00,30530.59
7107,1546781307,483428,150.00,30680.59
7116,1546781316,483429,20.00,30700.59
7118,1546781318,483430,15.00,30715.59
7137,1546781337,483431,100.00,30815.59
7220,1546781420,483432,25.00,30840.59
7221,1546781421,483433,50.00,30890.59
7225,1546781425,483434,15.00,30905.59
7238,1546781438,483435,25.00,30930.59
7253,1546781453,483436,20.00,30950.59
7256,1546781456,483437,15.00,30965.59
7321,1546781521,483438,15.00,30980.59
7342,1546781542,483439,10.00,30990.59
7417,1546781617,483440,15.00,31005.59
7508,1546781708,483443,25.00,31030.59
7520,1546781720,483444,20.00,31050.59
7539,1546781739,483446,20.00,31070.59
7576,1546781776,483447,15.00,31085.59
7578,1546781778,483448,20.00,31105.59
7587,1546781787,483449,20.00,31125.59
7592,1546781792,483450,20.00,31145.59
7605,1546781805,483451,25.00,31170.59
7608,1546781808,483452,20.00,31190.59
7618,1546781818,483453,50.00,31240.59
7629,1546781829,483454,20.00,31260.59
7634,1546781834,483455,100.00,31360.59
7635,1546781835,483456,25.00,31385.59
7636,1546781836,483457,25.00,31410.59
7643,1546781843,483458,25.00,31435.59
7647,1546781847,483459,25.00,31460.59
7654,1546781854,483460,50.00,31510.59
7660,1546781860,483462,20.00,31530.59
7676,1546781876,483464,25.00,31555.59
7683,1546781883,483466,50.00,31605.59
7686,1546781886,483467,20.00,31625.59
7687,1546781887,483468,20.00,31645.59
7692,1546781892,483469,50.00,31695.59
7698,1546781898,483470,25.00,31720.59
7709,1546781909,483471,15.00,31735.59
7710,1546781910,483472,50.00,31785.59
7713,1546781913,483474,25.00,31810.59
7724,1546781924,483475,50.00,31860.59
7730,1546781930,483476,15.00,31875.59
7731,1546781931,483477,25.00,31900.59
7732,1546781932,483478,25.00,31925.59
7760,1546781960,483479,25.00,31950.59
7763,1546781963,483481,20.00,31970.59
7766,1546781966,483482,50.00,32020.59
7783,1546781983,483484,10.00,32030.59
7796,1546781996,483485,25.00,32055.59
7808,1546782008,483486,20.00,32075.59
7821,1546782021,483487,10.00,32085.59
7840,1546782040,483488,25.00,32110.59
7841,1546782041,483489,25.00,32135.59
7843,1546782043,483490,20.00,32155.59
7847,1546782047,483491,15.00,32170.59
7857,1546782057,483493,18.00,32188.59
7863,1546782063,483494,15.00,32203.59
7872,1546782072,483496,25.00,32228.59
7873,1546782073,483497,10.00,32238.59
7876,1546782076,483499,20.00,32258.59
7881,1546782081,483500,50.00,32308.59
7885,1546782085,483501,50.00,32358.59
7891,1546782091,483503,5.00,32363.59
7894,1546782094,483504,20.00,32383.59
7897,1546782097,483505,25.00,32408.59
7898,1546782098,483506,20.00,32428.59
7899,1546782099,483507,120.00,32548.59
7909,1546782109,483508,5.00,32553.59
7915,1546782115,483509,5.00,32558.59
7917,1546782117,483510,15.00,32573.59
7924,1546782124,483511,20.00,32593.59
7930,1546782130,483513,25.00,32618.59
7931,1546782131,483514,5.00,32623.59
7956,1546782156,483516,100.01,32723.60
7958,1546782158,483517,25.00,32748.60
7959,1546782159,483518,250.00,32998.60
7962,1546782162,483519,20.00,33018.60
7964,1546782164,483520,25.00,33043.60
7966,1546782166,483521,10.00,33053.60
7969,1546782169,483522,15.00,33068.60
7977,1546782177,483523,15.00,33083.60
7979,1546782179,483524,15.00,33098.60
7989,1546782189,483526,20.00,33118.60
8017,1546782217,483528,30.00,33148.60
8035,1546782235,483530,15.00,33163.60
8037,1546782237,483531,50.00,33213.60
8039,1546782239,483532,10.00,33223.60
8044,1546782244,483533,100.00,33323.60
8047,1546782247,483534,50.00,33373.60
8048,1546782248,483535,10.00,33383.60
8064,1546782264,483537,50.00,33433.60
8068,1546782268,483539,5.00,33438.60
8071,1546782271,483540,50.00,33488.60
8079,1546782279,483542,20.00,33508.60
8082,1546782282,483544,25.00,33533.60
8085,1546782285,483545,5.00,33538.60
8094,1546782294,483546,5.00,33543.60
8095,1546782295,483547,50.00,33593.60
8096,1546782296,483548,20.00,33613.60
8108,1546782308,483549,50.00,33663.60
8108,1546782308,483550,25.00,33688.60
8114,1546782314,483551,5.00,33693.60
8121,1546782321,483552,5.00,33698.60
8128,1546782328,483554,25.00,33723.60
8143,1546782343,483557,25.00,33748.60
8147,1546782347,483558,25.00,33773.60
8161,1546782361,483559,5.00,33778.60
8164,1546782364,483560,20.00,33798.60
8170,1546782370,483561,5.00,33803.60
8172,1546782372,483562,10.00,33813.60
8173,1546782373,483563,50.00,33863.60
8182,1546782382,483566,15.00,33878.60
8192,1546782392,483567,25.00,33903.60
8194,1546782394,483568,15.51,33919.11
8203,1546782403,483569,20.00,33939.11
8216,1546782416,483570,11.00,33950.11
8219,1546782419,483571,15.00,33965.11
8221,1546782421,483572,100.00,34065.11
8225,1546782425,483573,100.00,34165.11
8230,1546782430,483574,5.00,34170.11
8230,1546782430,483575,50.00,34220.11
8234,1546782434,483576,50.00,34270.11
8238,1546782438,483577,20.00,34290.11
8242,1546782442,483578,15.00,34305.11
8244,1546782444,483579,15.00,34320.11
8258,1546782458,483580,25.00,34345.11
8264,1546782464,483581,15.00,34360.11
8265,1546782465,483583,5.00,34365.11
8267,1546782467,483584,50.00,34415.11
8271,1546782471,483586,25.00,34440.11
8272,1546782472,483587,25.00,34465.11
8272,1546782472,483588,20.00,34485.11
8274,1546782474,483589,10.00,34495.11
8274,1546782474,483590,10.00,34505.11
8274,1546782474,483591,5.00,34510.11
8282,1546782482,483593,50.00,34560.11
8316,1546782516,483597,20.00,34580.11
8334,1546782534,483598,5.00,34585.11
8349,1546782549,483599,5.00,34590.11
8356,1546782556,483600,10.00,34600.11
8362,1546782562,483601,500.00,35100.11
8362,1546782562,483602,25.00,35125.11
8362,1546782562,483603,20.00,35145.11
8366,1546782566,483605,25.00,35170.11
8373,1546782573,483606,20.00,35190.11
8384,1546782584,483607,10.00,35200.11
8389,1546782589,483608,20.00,35220.11
8397,1546782597,483609,150.00,35370.11
8403,1546782603,483610,5.00,35375.11
8405,1546782605,483611,25.00,35400.11
8410,1546782610,483612,100.00,35500.11
8412,1546782612,483613,25.00,35525.11
8432,1546782632,483614,25.00,35550.11
8452,1546782652,483615,25.00,35575.11
8481,1546782681,483616,10.00,35585.11
8490,1546782690,483617,20.00,35605.11
8558,1546782758,483618,25.00,35630.11
8565,1546782765,483619,20.00,35650.11
8576,1546782776,483620,25.00,35675.11
8629,1546782829,483622,20.00,35695.11
8631,1546782831,483623,25.00,35720.11
8645,1546782845,483624,25.00,35745.11
8663,1546782863,483625,20.00,35765.11
8686,1546782886,483626,5.00,35770.11
8692,1546782892,483627,50.00,35820.11
8710,1546782910,483628,25.00,35845.11
8720,1546782920,483629,15.00,35860.11
8726,1546782926,483630,100.00,35960.11
8755,1546782955,483631,25.00,35985.11
8759,1546782959,483632,20.00,36005.11
8779,1546782979,483633,30.00,36035.11
8803,1546783003,483634,5.00,36040.11
