seconds,utc_unixtimestamp,donation_id,donation_amount,cumulative_donation_amount
1196,1561294196,536247,15.00,3122.74
1215,1561294215,536249,100.00,3222.74
1217,1561294217,536250,15.00,3237.74
1220,1561294220,536251,250.00,3487.74
1226,1561294226,536253,10.00,3497.74
1233,1561294233,536254,25.00,3522.74
1242,1561294242,536255,30.00,3552.74
1252,1561294252,536256,15.00,3567.74
1253,1561294253,536257,25.00,3592.74
1254,1561294254,536258,10.00,3602.74
1257,1561294257,536259,15.00,3617.74
1268,1561294268,536261,25.00,3642.74
1273,1561294273,536262,50.00,3692.74
1274,1561294274,536263,10.00,3702.74
1278,1561294278,536264,50.00,3752.74
1286,1561294286,536266,20.00,3772.74
1292,1561294292,536267,25.00,3797.74
1292,1561294292,536268,50.00,3847.74
1298,1561294298,536269,5.00,3852.74
1300,1561294300,536270,15.00,3867.74
1303,1561294303,536271,75.00,3942.74
1319,1561294319,536272,15.00,3957.74
1319,1561294319,536273,30.00,3987.74
1351,1561294351,536275,30.00,4017.74
1360,1561294360,536277,10.00,4027.74
1399,1561294399,536280,10.00,4037.74
1403,1561294403,536281,25.00,4062.74
1406,1561294406,536282,25.00,4087.74
1420,1561294420,536284,30.00,4117.74
1426,1561294426,536285,15.00,4132.74
1438,1561294438,536286,25.00,4157.74
1440,1561294440,536287,25.00,4182.74
1443,1561294443,536288,100.00,4282.74
1445,1561294445,536289,25.00,4307.74
1458,1561294458,536290,50.00,4357.74
1465,1561294465,536291,30.00,4387.74
1469,1561294469,536292,25.00,4412.74
1491,1561294491,536293,50.00,4462.74
1497,1561294497,536294,15.00,4477.74
1512,1561294512,536295,50.00,4527.74
1543,1561294543,536297,30.00,4557.74
1555,1561294555,536299,77.77,4635.51
1573,1561294573,536300,15.00,4650.51
1576,1561294576,536301,25.00,4675.51
1577,1561294577,536302,50.00,4725.51
1581,1561294581,536303,50.00,4775.51
1598,1561294598,536305,15.00,4790.51
1612,1561294612,536306,50.00,4840.51
1613,1561294613,536307,25.00,4865.51
1615,1561294615,536308,25.00,4890.51
1627,1561294627,536309,25.00,4915.51
1655,1561294655,536310,30.00,4945.51
1683,1561294683,536311,50.00,4995.51
1685,1561294685,536312,25.00,5020.51
1696,1561294696,536313,10.00,5030.51
1730,1561294730,536316,30.00,5060.51
1738,1561294738,536317,25.00,5085.51
1751,1561294751,536318,25.00,5110.51
1753,1561294753,536319,15.00,5125.51
1757,1561294757,536320,10.00,5135.51
1800,1561294800,536323,25.00,5160.51
1807,1561294807,536324,25.00,5185.51
1809,1561294809,536326,15.00,5200.51
1825,1561294825,536327,30.00,5230.51
1827,1561294827,536328,100.00,5330.51
1842,1561294842,536330,25.00,5355.51
1862,1561294862,536333,10.00,5365.51
1884,1561294884,536334,25.00,5390.51
1894,1561294894,536335,5.00,5395.51
1914,1561294914,536336,50.00,5445.51
1917,1561294917,536337,50.00,5495.51
1934,1561294934,536339,25.00,5520.51
1938,1561294938,536340,13.00,5533.51
1943,1561294943,536341,20.00,5553.51
1947,1561294947,536343,15.00,5568.51
1950,1561294950,536344,25.00,5593.51
1983,1561294983,536346,25.00,5618.51
1994,1561294994,536347,10.00,5628.51
1997,1561294997,536348,15.00,5643.51
2001,1561295001,536349,50.00,5693.51
2027,1561295027,536351,15.00,5708.51
2030,1561295030,536352,50.00,5758.51
2032,1561295032,536353,30.00,5788.51
2038,1561295038,536354,25.00,5813.51
2053,1561295053,536355,50.00,5863.51
2065,1561295065,536356,25.00,5888.51
2069,1561295069,536357,100.00,5988.51
2071,1561295071,536359,15.00,6003.51
2080,1561295080,536360,100.00,6103.51
2082,1561295082,536361,50.00,6153.51
2084,1561295084,536362,200.00,6353.51
2088,1561295088,536364,15.00,6368.51
2091,1561295091,536365,30.00,6398.51
2112,1561295112,536368,5.00,6403.51
2112,1561295112,536369,30.00,6433.51
2138,1561295138,536370,10.00,6443.51
2140,1561295140,536371,100.00,6543.51
2172,1561295172,536372,5.00,6548.51
2180,1561295180,536373,25.00,6573.51
2183,1561295183,536374,25.00,6598.51
2191,1561295191,536376,25.00,6623.51
2194,1561295194,536377,15.00,6638.51
2203,1561295203,536378,15.00,6653.51
2205,1561295205,536379,50.00,6703.51
2208,1561295208,536380,50.00,6753.51
2240,1561295240,536381,30.00,6783.51
2268,1561295268,536383,10.00,6793.51
2273,1561295273,536384,25.00,6818.51
2275,1561295275,536385,50.00,6868.51
2276,1561295276,536387,20.00,6888.51
2301,1561295301,536388,10.00,6898.51
2303,1561295303,536389,5.00,6903.51
2306,1561295306,536390,100.00,7003.51
2314,1561295314,536391,30.00,7033.51
2318,1561295318,536392,15.00,7048.51
2333,1561295333,536393,50.00,7098.51
2336,1561295336,536394,25.00,7123.51
2348,1561295348,536395,25.00,7148.51
2360,1561295360,536396,50.00,7198.51
2396,1561295396,536397,50.00,7248.51
2401,1561295401,536398,100.00,7348.51
2406,1561295406,536399,25.00,7373.51
2417,1561295417,536400,30.00,7403.51
2427,1561295427,536401,15.00,7418.51
2458,1561295458,536402,25.00,7443.51
2460,1561295460,536403,50.00,7493.51
2462,1561295462,536405,15.00,7508.51
2469,1561295469,536406,50.00,7558.51
2485,1561295485,536407,15.00,7573.51
2490,1561295490,536408,10.00,7583.51
2497,1561295497,536409,10.00,7593.51
2500,1561295500,536410,25.00,7618.51
2502,1561295502,536411,5.00,7623.51
2514,1561295514,536413,50.00,7673.51
2532,1561295532,536415,30.00,7703.51
2535,1561295535,536416,50.00,7753.51
2543,1561295543,536417,50.00,7803.51
2550,1561295550,536418,25.00,7828.51
2551,1561295551,536419,20.00,7848.51
2557,1561295557,536420,25.00,7873.51
2558,1561295558,536421,5.00,7878.51
2569,1561295569,536423,50.00,7928.51
2571,1561295571,536424,20.00,7948.51
2572,1561295572,536425,30.00,7978.51
2574,1561295574,536426,25.00,8003.51
2595,1561295595,536427,15.00,8018.51
2607,1561295607,536428,50.00,8068.51
2613,1561295613,536430,25.00,8093.51
2626,1561295626,536433,15.00,8108.51
2640,1561295640,536434,25.00,8133.51
2684,1561295684,536436,100.00,8233.51
2688,1561295688,536437,25.00,8258.51
2689,1561295689,536438,100.00,8358.51
2690,1561295690,536439,30.00,8388.51
2705,1561295705,536441,25.00,8413.51
2720,1561295720,536442,25.00,8438.51
2749,1561295749,536444,50.00,8488.51
2756,1561295756,536445,50.00,8538.51
2763,1561295763,536446,10.00,8548.51
2766,1561295766,536447,25.00,8573.51
2783,1561295783,536448,100.00,8673.51
2800,1561295800,536450,50.00,8723.51
2803,1561295803,536451,6.00,8729.51
2803,1561295803,536452,25.00,8754.51
2831,1561295831,536453,25.00,8779.51
2834,1561295834,536454,120.00,8899.51
2853,1561295853,536455,15.00,8914.51
2858,1561295858,536456,150.00,9064.51
2867,1561295867,536457,50.00,9114.51
2879,1561295879,536458,10.00,9124.51
2889,1561295889,536459,2019.00,11143.51
2900,1561295900,536460,100.00,11243.51
2915,1561295915,536461,25.00,11268.51
2928,1561295928,536463,30.00,11298.51
2936,1561295936,536465,150.00,11448.51
2945,1561295945,536466,25.00,11473.51
2957,1561295957,536467,30.00,11503.51
2980,1561295980,536469,5.00,11508.51
3001,1561296001,536471,25.00,11533.51
3009,1561296009,536472,1139.56,12673.07
3019,1561296019,536473,5.00,12678.07
3031,1561296031,536474,25.00,12703.07
3038,1561296038,536475,25.00,12728.07
3050,1561296050,536476,30.00,12758.07
3052,1561296052,536477,15.00,12773.07
3065,1561296065,536478,5.00,12778.07
3065,1561296065,536479,10.00,12788.07
3073,1561296073,536480,15.00,12803.07
3080,1561296080,536481,100.00,12903.07
3080,1561296080,536482,100.00,13003.07
3116,1561296116,536484,50.00,13053.07
3121,1561296121,536485,5.00,13058.07
3164,1561296164,536486,250.00,13308.07
3180,1561296180,536487,5.00,13313.07
3190,1561296190,536488,50.00,13363.07
3199,1561296199,536489,50.00,13413.07
3227,1561296227,536490,25.00,13438.07
3228,1561296228,536491,30.00,13468.07
3238,1561296238,536493,15.00,13483.07
3239,1561296239,536494,250.00,13733.07
3240,1561296240,536495,10.00,13743.07
3247,1561296247,536497,10.00,13753.07
3309,1561296309,536498,5.00,13758.07
3311,1561296311,536499,15.00,13773.07
3317,1561296317,536500,21.00,13794.07
3320,1561296320,536501,50.00,13844.07
3323,1561296323,536502,50.00,13894.07
3328,1561296328,536503,100.00,13994.07
3353,1561296353,536504,10.00,14004.07
3387,1561296387,536505,10.00,14014.07
3387,1561296387,536506,8.00,14022.07
3391,1561296391,536508,15.00,14037.07
3391,1561296391,536509,15.00,14052.07
3395,1561296395,536510,50.00,14102.07
3397,1561296397,536511,25.00,14127.07
3406,1561296406,536512,25.00,14152.07
3415,1561296415,536513,25.00,14177.07
3423,1561296423,536514,50.00,14227.07
3431,1561296431,536515,25.00,14252.07
3459,1561296459,536516,25.00,14277.07
3517,1561296517,536518,10.00,14287.07
3527,1561296527,536519,50.00,14337.07
3528,1561296528,536520,25.00,14362.07
3530,1561296530,536521,5.00,14367.07
3538,1561296538,536522,15.00,14382.07
3562,1561296562,536523,30.00,14412.07
3563,1561296563,536524,50.00,14462.07
3581,1561296581,536525,15.00,14477.07
3586,1561296586,536526,5.00,14482.07
3609,1561296609,536527,25.00,14507.07
3630,1561296630,536528,5.00,14512.07
3633,1561296633,536529,5.00,14517.07
3645,1561296645,536530,25.00,14542.07
3672,1561296672,536531,10.00,14552.07
3707,1561296707,536532,100.00,14652.07
3711,1561296711,536533,50.00,14702.07
3755,1561296755,536534,5.00,14707.07
3760,1561296760,536535,5.00,14712.07
3782,1561296782,536537,10.00,14722.07
3805,1561296805,536538,20.00,14742.07
3839,1561296839,536540,10.00,14752.07
3846,1561296846,536541,80.00,14832.07
3846,1561296846,536542,30.00,14862.07
3850,1561296850,536543,15.00,14877.07
3877,1561296877,536544,40.00,14917.07
3895,1561296895,536546,10.00,14927.07
3917,1561296917,536547,97.97,15025.04
3923,1561296923,536548,25.00,15050.04
4032,1561297032,536549,10.00,15060.04
4056,1561297056,536550,25.00,15085.04
4057,1561297057,536551,100.00,15185.04
4078,1561297078,536552,50.00,15235.04
4092,1561297092,536555,25.00,15260.04
4103,1561297103,536556,50.00,15310.04
4107,1561297107,536557,15.00,15325.04
4110,1561297110,536558,5.00,15330.04
4126,1561297126,536559,100.00,15430.04
4143,1561297143,536560,25.00,15455.04
4196,1561297196,536561,10.00,15465.04
4200,1561297200,536562,15.00,15480.04
4205,1561297205,536563,5.00,15485.04
4215,1561297215,536564,15.00,15500.04
4240,1561297240,536565,25.00,15525.04
4255,1561297255,536566,10.00,15535.04
4281,1561297281,536567,5.00,15540.04
4284,1561297284,536568,250.00,15790.04
4292,1561297292,536569,10.00,15800.04
4304,1561297304,536570,10.00,15810.04
4320,1561297320,536571,10.00,15820.04
4335,1561297335,536572,15.00,15835.04
4345,1561297345,536573,100.00,15935.04
4375,1561297375,536574,50.00,15985.04
4388,1561297388,536575,5.00,15990.04
4406,1561297406,536576,5.00,15995.04
4431,1561297431,536577,25.00,16020.04
4431,1561297431,536578,50.00,16070.04
4440,1561297440,536579,75.00,16145.04
4447,1561297447,536580,25.00,16170.04
4449,1561297449,536581,100.00,16270.04
4475,1561297475,536582,25.00,16295.04
4513,1561297513,536584,15.00,16310.04
4524,1561297524,536585,10.00,16320.04
4548,1561297548,536586,25.00,16345.04
4560,1561297560,536587,5.00,16350.04
4618,1561297618,536588,100.00,16450.04
4631,1561297631,536589,10000.00,26450.04
4644,1561297644,536590,50.00,26500.04
4649,1561297649,536591,25.00,26525.04
4663,1561297663,536592,100.00,26625.04
4674,1561297674,536593,5.00,26630.04
4694,1561297694,536594,5.00,26635.04
4695,1561297695,536595,25.00,26660.04
4715,1561297715,536596,15.00,26675.04
4731,1561297731,536597,5.00,26680.04
4738,1561297738,536598,25.00,26705.04
4752,1561297752,536599,10.00,26715.04
4769,1561297769,536600,25.00,26740.04
4781,1561297781,536601,10.00,26750.04
4814,1561297814,536603,25.00,26775.04
4819,1561297819,536604,25.00,26800.04
4826,1561297826,536605,50.00,26850.04
4837,1561297837,536606,50.00,26900.04
4837,1561297837,536607,10.00,26910.04
4880,1561297880,536608,50.00,26960.04
4882,1561297882,536609,30.00,26990.04
4886,1561297886,536610,25.00,27015.04
4909,1561297909,536611,6.00,27021.04
4936,1561297936,536612,10.00,27031.04
4959,1561297959,536613,10.00,27041.04
4971,1561297971,536614,50.00,27091.04
4984,1561297984,536615,5.00,27096.04
4995,1561297995,536616,10.00,27106.04
4996,1561297996,536617,100.00,27206.04
5002,1561298002,536619,15.00,27221.04
5016,1561298016,536621,25.00,27246.04
5017,1561298017,536622,15.00,27261.04
5051,1561298051,536623,30.00,27291.04
5052,1561298052,536624,50.00,27341.04
5054,1561298054,536625,100.00,27441.04
5075,1561298075,536626,10.00,27451.04
5120,1561298120,536627,5.00,27456.04
5123,1561298123,536628,5.00,27461.04
5136,1561298136,536629,10.00,27471.04
5140,1561298140,536630,15.00,27486.04
5169,1561298169,536632,30.00,27516.04
5196,1561298196,536633,30.00,27546.04
5197,1561298197,536634,25.00,27571.04
5204,1561298204,536635,15.00,27586.04
5210,1561298210,536636,25.00,27611.04
5223,1561298223,536637,50.00,27661.04
5227,1561298227,536638,25.00,27686.04
5239,1561298239,536639,10.00,27696.04
5241,1561298241,536640,25.00,27721.04
5251,1561298251,536641,15.00,27736.04
5252,1561298252,536642,25.00,27761.04
5252,1561298252,536643,15.00,27776.04
5260,1561298260,536644,5.00,27781.04
5281,1561298281,536645,5.00,27786.04
5286,1561298286,536646,25.00,27811.04
5287,1561298287,536647,25.00,27836.04
5329,1561298329,536648,5.00,27841.04
5333,1561298333,536649,25.00,27866.04
5362,1561298362,536653,50.00,27916.04
5371,1561298371,536654,10.00,27926.04
5378,1561298378,536655,25.00,27951.04
5388,1561298388,536656,500.00,28451.04
5399,1561298399,536657,30.00,28481.04
5415,1561298415,536658,25.00,28506.04
5431,1561298431,536659,25.00,28531.04
5453,1561298453,536660,30.00,28561.04
5493,1561298493,536661,10.00,28571.04
5502,1561298502,536662,5.00,28576.04
5511,1561298511,536663,15.00,28591.04
5529,1561298529,536664,10.00,28601.04
5541,1561298541,536665,20.00,28621.04
5543,1561298543,536666,25.00,28646.04
5546,1561298546,536667,5.24,28651.28
5547,1561298547,536668,20.00,28671.28
5573,1561298573,536670,5.00,28676.28
5581,1561298581,536672,5.00,28681.28
5587,1561298587,536673,25.00,28706.28
5615,1561298615,536674,25.00,28731.28
5617,1561298617,536675,25.00,28756.28
5621,1561298621,536676,5.00,28761.28
5629,1561298629,536677,25.00,28786.28
5629,1561298629,536678,25.00,28811.28
5646,1561298646,536680,25.00,28836.28
5662,1561298662,536681,10.00,28846.28
5663,1561298663,536682,20.00,28866.28
5664,1561298664,536683,50.00,28916.28
5680,1561298680,536684,5.00,28921.28
5683,1561298683,536685,15.00,28936.28
5695,1561298695,536686,15.00,28951.28
5707,1561298707,536687,15.00,28966.28
5719,1561298719,536689,15.00,28981.28
5720,1561298720,536690,25.00,29006.28
5729,1561298729,536691,150.00,29156.28
5744,1561298744,536692,30.00,29186.28
5747,1561298747,536694,50.00,29236.28
5788,1561298788,536695,10.00,29246.28
5794,1561298794,536696,10.00,29256.28
5802,1561298802,536697,25.00,29281.28
5810,1561298810,536698,25.00,29306.28
5826,1561298826,536699,25.00,29331.28
5879,1561298879,536700,10.00,29341.28
5880,1561298880,536701,10.00,29351.28
5889,1561298889,536702,50.00,29401.28
5894,1561298894,536703,25.00,29426.28
5915,1561298915,536704,30.00,29456.28
5929,1561298929,536705,5.00,29461.28
5970,1561298970,536707,25.00,29486.28
5979,1561298979,536709,25.00,29511.28
5987,1561298987,536710,50.00,29561.28
6010,1561299010,536711,15.00,29576.28
6066,1561299066,536712,15.00,29591.28
6075,1561299075,536713,50.00,29641.28
6224,1561299224,536715,50.00,29691.28
6241,1561299241,536716,25.00,29716.28
6299,1561299299,536718,25.00,29741.28
6318,1561299318,536719,50.00,29791.28
6319,1561299319,536720,25.00,29816.28
6351,1561299351,536721,25.00,29841.28
6353,1561299353,536722,10.00,29851.28
6371,1561299371,536723,25.00,29876.28
6386,1561299386,536724,50.00,29926.28
6393,1561299393,536725,100.00,30026.28
6453,1561299453,536727,15.00,30041.28
6468,1561299468,536728,5.00,30046.28
6471,1561299471,536729,10.00,30056.28
6490,1561299490,536730,15.00,30071.28
6497,1561299497,536731,25.00,30096.28
6500,1561299500,536732,25.00,30121.28
6519,1561299519,536733,100.00,30221.28
6527,1561299527,536734,5.00,30226.28
6533,1561299533,536735,25.00,30251.28
6568,1561299568,536736,25.00,30276.28
6674,1561299674,536739,5.00,30281.28
6684,1561299684,536740,5.00,30286.28
6701,1561299701,536741,20.00,30306.28
6748,1561299748,536744,15.00,30321.28
6761,1561299761,536745,50.00,30371.28
6784,1561299784,536746,5.00,30376.28
6796,1561299796,536747,10.00,30386.28
6871,1561299871,536748,20.00,30406.28
6966,1561299966,536750,10.00,30416.28
7153,1561300153,536751,120.00,30536.28
7159,1561300159,536752,10.00,30546.28
7239,1561300239,536753,25.00,30571.28
7269,1561300269,536754,5.00,30576.28
7352,1561300352,536755,25.00,30601.28
7376,1561300376,536756,50.00,30651.28
7390,1561300390,536757,25.00,30676.28
7459,1561300459,536760,10.00,30686.28
7499,1561300499,536761,15.00,30701.28
7584,1561300584,536763,100.00,30801.28
7593,1561300593,536764,10.00,30811.28
7598,1561300598,536765,10.00,30821.28
7600,1561300600,536766,5.00,30826.28
7630,1561300630,536767,25.00,30851.28
7662,1561300662,536768,100.00,30951.28
7680,1561300680,536769,20.00,30971.28
7685,1561300685,536770,20.00,30991.28
7690,1561300690,536771,10.00,31001.28
7718,1561300718,536773,15.00,31016.28
7725,1561300725,536774,5.00,31021.28
7734,1561300734,536776,15.00,31036.28
7742,1561300742,536778,15.00,31051.28
7747,1561300747,536779,250.00,31301.28
7753,1561300753,536780,25.00,31326.28
7763,1561300763,536782,15.00,31341.28
7785,1561300785,536784,50.00,31391.28
7798,1561300798,536785,25.00,31416.28
7802,1561300802,536786,5.00,31421.28
7804,1561300804,536787,25.00,31446.28
7809,1561300809,536788,10.00,31456.28
7810,1561300810,536789,25.00,31481.28
7836,1561300836,536793,50.00,31531.28
7840,1561300840,536794,5.00,31536.28
7871,1561300871,536795,25.00,31561.28
7886,1561300886,536796,50.00,31611.28
7906,1561300906,536797,25.00,31636.28
7917,1561300917,536798,100.00,31736.28
7917,1561300917,536799,10.00,31746.28
7922,1561300922,536800,10.00,31756.28
7926,1561300926,536801,10.00,31766.28
7932,1561300932,536802,10.00,31776.28
7945,1561300945,536803,5.00,31781.28
7949,1561300949,536804,20.00,31801.28
7958,1561300958,536805,150.00,31951.28
7988,1561300988,536807,10.00,31961.28
8004,1561301004,536808,10.00,31971.28
8013,1561301013,536809,10.00,31981.28
8014,1561301014,536810,5.00,31986.28
8014,1561301014,536811,5.00,31991.28
8026,1561301026,536812,25.00,32016.28
8044,1561301044,536813,13.37,32029.65
8076,1561301076,536814,50.00,32079.65
8097,1561301097,536815,5.00,32084.65
8098,1561301098,536816,5.00,32089.65
8143,1561301143,536818,30.00,32119.65
8210,1561301210,536819,30.00,32149.65
8237,1561301237,536820,10.00,32159.65
8322,1561301322,536821,10.00,32169.65
8346,1561301346,536822,100.00,32269.65
8361,1561301361,536824,10.00,32279.65
8384,1561301384,536825,25.00,32304.65
8423,1561301423,536826,60.00,32364.65
8437,1561301437,536827,15.00,32379.65
8450,1561301450,536828,10.00,32389.65
8459,1561301459,536829,25.00,32414.65
8531,1561301531,536830,15.00,32429.65
8553,1561301553,536831,25.00,32454.65
8557,1561301557,536832,50.00,32504.65
8605,1561301605,536833,50.00,32554.65
8649,1561301649,536834,5.00,32559.65
8671,1561301671,536835,5.00,32564.65
8773,1561301773,536836,50.00,32614.65
8802,1561301802,536839,25.00,32639.65
8850,1561301850,536840,15.00,32654.65
8893,1561301893,536841,15.00,32669.65
8921,1561301921,536842,25.00,32694.65
8979,1561301979,536843,100.00,32794.65
9057,1561302057,536844,25.00,32819.65
9060,1561302060,536845,500.00,33319.65
9065,1561302065,536846,5.00,33324.65
9084,1561302084,536848,10.00,33334.65
9108,1561302108,536849,25.00,33359.65
9113,1561302113,536850,550.00,33909.65
9121,1561302121,536851,5.00,33914.65
9195,1561302195,536852,10.00,33924.65
9245,1561302245,536853,10.00,33934.65
9319,1561302319,536855,5.00,33939.65
9326,1561302326,536857,25.00,33964.65
9344,1561302344,536858,25.00,33989.65
9395,1561302395,536859,30.00,34019.65
9397,1561302397,536860,100.00,34119.65
9402,1561302402,536861,25.00,34144.65
9410,1561302410,536862,50.00,34194.65
9430,1561302430,536863,5.00,34199.65
9431,1561302431,536864,25.00,34224.65
9441,1561302441,536865,25.00,34249.65
9484,1561302484,536867,20.00,34269.65
9532,1561302532,536870,25.00,34294.65
9582,1561302582,536871,30.00,34324.65
9596,1561302596,536872,50.00,34374.65
9608,1561302608,536873,15.00,34389.65
9632,1561302632,536875,250.00,34639.65
9650,1561302650,536876,34.00,34673.65
9656,1561302656,536877,10.00,34683.65
9693,1561302693,536878,25.00,34708.65
9697,1561302697,536879,15.00,34723.65
9706,1561302706,536880,15.00,34738.65
9709,1561302709,536881,25.00,34763.65
9746,1561302746,536882,10.00,34773.65
9754,1561302754,536883,15.00,34788.65
9769,1561302769,536884,25.00,34813.65
9811,1561302811,536885,15.00,34828.65
9820,1561302820,536886,250.00,35078.65
9825,1561302825,536887,15.00,35093.65
9841,1561302841,536888,30.00,35123.65
9859,1561302859,536889,25.00,35148.65
9867,1561302867,536890,10.00,35158.65
9912,1561302912,536892,15.00,35173.65
9923,1561302923,536893,10.00,35183.65
9947,1561302947,536894,25.00,35208.65
9952,1561302952,536895,15.00,35223.65
9974,1561302974,536896,25.00,35248.65
9978,1561302978,536897,10.00,35258.65
9979,1561302979,536898,100.00,35358.65
9984,1561302984,536899,250.00,35608.65
9985,1561302985,536900,10.00,35618.65
9986,1561302986,536901,20.00,35638.65
9998,1561302998,536902,15.00,35653.65
10047,1561303047,536904,25.00,35678.65
10048,1561303048,536905,15.00,35693.65
10049,1561303049,536906,30.00,35723.65
10056,1561303056,536907,50.00,35773.65
10059,1561303059,536908,50.00,35823.65
10074,1561303074,536910,5.00,35828.65
10079,1561303079,536911,25.00,35853.65
10087,1561303087,536912,20.00,35873.65
10087,1561303087,536913,250.00,36123.65
10088,1561303088,536914,5.00,36128.65
10101,1561303101,536915,50.00,36178.65
10103,1561303103,536916,25.00,36203.65
10110,1561303110,536917,75.00,36278.65
10125,1561303125,536918,10.00,36288.65
10136,1561303136,536919,50.00,36338.65
10156,1561303156,536920,10.00,36348.65
10161,1561303161,536921,25.00,36373.65
10164,1561303164,536923,50.00,36423.65
10167,1561303167,536924,25.00,36448.65
10179,1561303179,536925,300.00,36748.65
10194,1561303194,536926,50.00,36798.65
10208,1561303208,536927,25.00,36823.65
10212,1561303212,536929,10.00,36833.65
10213,1561303213,536930,250.00,37083.65
10218,1561303218,536932,200.00,37283.65
10226,1561303226,536934,20.00,37303.65
10231,1561303231,536936,30.00,37333.65
10232,1561303232,536937,50.00,37383.65
10236,1561303236,536938,30.00,37413.65
10239,1561303239,536939,25.00,37438.65
10240,1561303240,536940,25.00,37463.65
10245,1561303245,536941,50.00,37513.65
10253,1561303253,536942,15.00,37528.65
10263,1561303263,536943,50.00,37578.65
10274,1561303274,536946,25.00,37603.65
10279,1561303279,536947,10.00,37613.65
10296,1561303296,536948,5.00,37618.65
10299,1561303299,536949,50.00,37668.65
10342,1561303342,536951,15.00,37683.65
10348,1561303348,536952,5.00,37688.65
10365,1561303365,536953,50.00,37738.65
10366,1561303366,536954,50.00,37788.65
10371,1561303371,536955,30.00,37818.65
10382,1561303382,536956,30.00,37848.65
10393,1561303393,536957,25.00,37873.65
10400,1561303400,536958,5.00,37878.65
10402,1561303402,536959,25.00,37903.65
10429,1561303429,536960,25.00,37928.65
10435,1561303435,536961,250.00,38178.65
10473,1561303473,536963,25.00,38203.65
10500,1561303500,536965,25.00,38228.65
10507,1561303507,536966,25.00,38253.65
10539,1561303539,536967,50.00,38303.65
10555,1561303555,536968,10.00,38313.65
10566,1561303566,536969,50.00,38363.65
10594,1561303594,536970,100.00,38463.65
10602,1561303602,536971,30.00,38493.65
10607,1561303607,536972,15.00,38508.65
