seconds,utc_unixtimestamp,donation_id,donation_amount,cumulative_donation_amount
302,1578224102,602347,5.00,5012.52
303,1578224103,602348,20.00,5032.52
303,1578224103,602350,25.00,5057.52
304,1578224104,602351,10.00,5067.52
304,1578224104,602352,5.00,5072.52
304,1578224104,602353,10.00,5082.52
305,1578224105,602354,5.00,5087.52
305,1578224105,602355,10.00,5097.52
305,1578224105,602356,25.00,5122.52
306,1578224106,602357,25.00,5147.52
306,1578224106,602358,5.00,5152.52
307,1578224107,602359,10.00,5162.52
307,1578224107,602360,50.00,5212.52
308,1578224108,602361,25.00,5237.52
308,1578224108,602362,25.00,5262.52
309,1578224109,602363,50.00,5312.52
311,1578224111,602364,5.64,5318.16
311,1578224111,602365,5.00,5323.16
311,1578224111,602366,50.00,5373.16
311,1578224111,602367,25.00,5398.16
312,1578224112,602368,5.00,5403.16
313,1578224113,602369,10.00,5413.16
313,1578224113,602370,25.00,5438.16
313,1578224113,602371,10.00,5448.16
313,1578224113,602372,10.00,5458.16
313,1578224113,602373,50.60,5508.76
314,1578224114,602375,100.00,5608.76
314,1578224114,602376,10.00,5618.76
314,1578224114,602377,25.00,5643.76
315,1578224115,602378,25.00,5668.76
315,1578224115,602379,50.00,5718.76
315,1578224115,602380,5.64,5724.40
315,1578224115,602381,100.00,5824.40
315,1578224115,602382,64.00,5888.40
316,1578224116,602383,15.00,5903.40
316,1578224116,602384,25.00,5928.40
316,1578224116,602385,5.00,5933.40
317,1578224117,602386,10.00,5943.40
317,1578224117,602387,25.00,5968.40
318,1578224118,602388,5.00,5973.40
320,1578224120,602389,5.64,5979.04
320,1578224120,602390,50.00,6029.04
320,1578224120,602391,5.00,6034.04
321,1578224121,602392,15.00,6049.04
321,1578224121,602393,25.00,6074.04
321,1578224121,602394,25.00,6099.04
323,1578224123,602396,25.00,6124.04
323,1578224123,602397,20.60,6144.64
323,1578224123,602398,25.00,6169.64
324,1578224124,602399,25.00,6194.64
324,1578224124,602400,10.00,6204.64
324,1578224124,602401,25.00,6229.64
325,1578224125,602402,10.00,6239.64
327,1578224127,602403,10.00,6249.64
327,1578224127,602404,25.00,6274.64
327,1578224127,602405,15.00,6289.64
327,1578224127,602406,250.00,6539.64
328,1578224128,602407,5.00,6544.64
328,1578224128,602408,25.00,6569.64
329,1578224129,602410,5.64,6575.28
329,1578224129,602411,10.00,6585.28
331,1578224131,602412,25.00,6610.28
331,1578224131,602414,10.00,6620.28
331,1578224131,602415,10.00,6630.28
332,1578224132,602417,100.00,6730.28
334,1578224134,602418,10.00,6740.28
334,1578224134,602419,10.00,6750.28
335,1578224135,602420,25.00,6775.28
335,1578224135,602421,10.00,6785.28
336,1578224136,602422,10.00,6795.28
336,1578224136,602423,25.00,6820.28
336,1578224136,602424,10.65,6830.93
336,1578224136,602425,10.64,6841.57
337,1578224137,602426,10.00,6851.57
337,1578224137,602427,100.00,6951.57
339,1578224139,602428,10.00,6961.57
340,1578224140,602429,25.00,6986.57
341,1578224141,602430,250.00,7236.57
341,1578224141,602431,5.00,7241.57
341,1578224141,602432,10.00,7251.57
343,1578224143,602433,10.00,7261.57
343,1578224143,602434,10.64,7272.21
344,1578224144,602435,5.00,7277.21
345,1578224145,602436,20.00,7297.21
345,1578224145,602437,25.00,7322.21
345,1578224145,602438,5.00,7327.21
347,1578224147,602439,10.00,7337.21
347,1578224147,602441,100.00,7437.21
348,1578224148,602442,25.00,7462.21
349,1578224149,602443,25.00,7487.21
350,1578224150,602444,500.00,7987.21
350,1578224150,602445,5.00,7992.21
350,1578224150,602447,25.00,8017.21
351,1578224151,602449,100.00,8117.21
351,1578224151,602451,25.00,8142.21
355,1578224155,602452,10.00,8152.21
355,1578224155,602453,50.00,8202.21
355,1578224155,602454,20.00,8222.21
355,1578224155,602455,50.00,8272.21
355,1578224155,602456,5.00,8277.21
355,1578224155,602457,10.00,8287.21
355,1578224155,602458,5.00,8292.21
356,1578224156,602459,10.00,8302.21
356,1578224156,602460,5.00,8307.21
356,1578224156,602461,25.00,8332.21
359,1578224159,602462,25.00,8357.21
359,1578224159,602463,25.00,8382.21
359,1578224159,602464,10.00,8392.21
360,1578224160,602465,25.00,8417.21
360,1578224160,602466,25.00,8442.21
361,1578224161,602467,50.00,8492.21
364,1578224164,602469,25.00,8517.21
366,1578224166,602470,10.00,8527.21
367,1578224167,602471,250.00,8777.21
367,1578224167,602472,10.00,8787.21
367,1578224167,602473,500.00,9287.21
370,1578224170,602475,50.00,9337.21
370,1578224170,602476,5.64,9342.85
370,1578224170,602477,20.00,9362.85
372,1578224172,602478,250.00,9612.85
373,1578224173,602479,10.00,9622.85
375,1578224175,602480,25.00,9647.85
376,1578224176,602481,100.00,9747.85
377,1578224177,602482,5.00,9752.85
378,1578224178,602483,25.00,9777.85
378,1578224178,602484,5.00,9782.85
378,1578224178,602485,20.00,9802.85
379,1578224179,602486,25.00,9827.85
379,1578224179,602487,5.00,9832.85
381,1578224181,602488,25.00,9857.85
381,1578224181,602489,25.00,9882.85
383,1578224183,602490,20.00,9902.85
383,1578224183,602491,50.00,9952.85
384,1578224184,602493,5.00,9957.85
386,1578224186,602496,50.00,10007.85
387,1578224187,602497,50.00,10057.85
387,1578224187,602498,25.00,10082.85
389,1578224189,602499,5.00,10087.85
389,1578224189,602500,5.00,10092.85
389,1578224189,602501,5.00,10097.85
389,1578224189,602502,10.00,10107.85
390,1578224190,602503,5.00,10112.85
390,1578224190,602504,10.00,10122.85
392,1578224192,602505,10.00,10132.85
393,1578224193,602506,10.00,10142.85
393,1578224193,602507,50.00,10192.85
394,1578224194,602508,5.00,10197.85
394,1578224194,602509,10.00,10207.85
394,1578224194,602511,20.00,10227.85
395,1578224195,602512,25.00,10252.85
395,1578224195,602513,5.00,10257.85
397,1578224197,602514,20.20,10278.05
400,1578224200,602515,25.00,10303.05
400,1578224200,602516,50.00,10353.05
400,1578224200,602517,25.00,10378.05
400,1578224200,602518,50.00,10428.05
402,1578224202,602519,25.00,10453.05
405,1578224205,602520,25.00,10478.05
406,1578224206,602521,10.00,10488.05
406,1578224206,602522,25.00,10513.05
406,1578224206,602523,30.00,10543.05
408,1578224208,602524,25.00,10568.05
410,1578224210,602526,25.00,10593.05
411,1578224211,602527,100.00,10693.05
411,1578224211,602528,25.00,10718.05
412,1578224212,602529,25.00,10743.05
413,1578224213,602530,50.00,10793.05
416,1578224216,602531,25.00,10818.05
416,1578224216,602532,5.00,10823.05
416,1578224216,602533,5.00,10828.05
417,1578224217,602534,10.00,10838.05
417,1578224217,602535,10.00,10848.05
418,1578224218,602536,5.00,10853.05
418,1578224218,602537,25.00,10878.05
419,1578224219,602539,20.00,10898.05
420,1578224220,602540,20.00,10918.05
420,1578224220,602541,50.00,10968.05
421,1578224221,602542,10.00,10978.05
422,1578224222,602543,25.00,11003.05
422,1578224222,602544,25.00,11028.05
424,1578224224,602545,5.00,11033.05
424,1578224224,602546,25.00,11058.05
427,1578224227,602547,250.00,11308.05
428,1578224228,602548,25.00,11333.05
428,1578224228,602549,25.00,11358.05
429,1578224229,602550,5.00,11363.05
429,1578224229,602551,20.20,11383.25
429,1578224229,602552,50.00,11433.25
430,1578224230,602553,10.00,11443.25
430,1578224230,602554,10.00,11453.25
430,1578224230,602555,25.00,11478.25
430,1578224230,602556,25.00,11503.25
431,1578224231,602557,10.00,11513.25
432,1578224232,602558,6.00,11519.25
432,1578224232,602559,25.60,11544.85
432,1578224232,602560,10.00,11554.85
433,1578224233,602561,5.00,11559.85
433,1578224233,602562,20.00,11579.85
433,1578224233,602563,25.00,11604.85
434,1578224234,602564,25.00,11629.85
438,1578224238,602567,5.00,11634.85
440,1578224240,602568,50.00,11684.85
441,1578224241,602569,10.00,11694.85
443,1578224243,602570,5.00,11699.85
443,1578224243,602571,5.00,11704.85
445,1578224245,602573,10.00,11714.85
447,1578224247,602575,25.00,11739.85
448,1578224248,602576,10.00,11749.85
449,1578224249,602577,10.00,11759.85
449,1578224249,602578,10.00,11769.85
449,1578224249,602579,25.00,11794.85
450,1578224250,602581,10.00,11804.85
451,1578224251,602583,50.00,11854.85
453,1578224253,602585,25.00,11879.85
454,1578224254,602586,25.00,11904.85
457,1578224257,602588,25.00,11929.85
457,1578224257,602589,10.00,11939.85
458,1578224258,602590,10.00,11949.85
459,1578224259,602592,5.00,11954.85
459,1578224259,602593,25.00,11979.85
459,1578224259,602594,50.00,12029.85
462,1578224262,602595,10.00,12039.85
463,1578224263,602596,10.00,12049.85
468,1578224268,602599,10.00,12059.85
469,1578224269,602600,50.00,12109.85
472,1578224272,602602,10.00,12119.85
472,1578224272,602603,20.00,12139.85
473,1578224273,602604,50.00,12189.85
475,1578224275,602605,10.00,12199.85
475,1578224275,602606,10.64,12210.49
476,1578224276,602607,50.00,12260.49
476,1578224276,602608,5.00,12265.49
476,1578224276,602609,50.00,12315.49
476,1578224276,602610,10.00,12325.49
477,1578224277,602611,250.00,12575.49
477,1578224277,602612,10.00,12585.49
481,1578224281,602613,25.00,12610.49
481,1578224281,602614,10.00,12620.49
483,1578224283,602615,5.00,12625.49
486,1578224286,602618,25.00,12650.49
486,1578224286,602619,5.00,12655.49
489,1578224289,602621,25.00,12680.49
489,1578224289,602622,10.00,12690.49
492,1578224292,602623,20.00,12710.49
492,1578224292,602624,200.00,12910.49
494,1578224294,602625,10.00,12920.49
494,1578224294,602626,25.64,12946.13
494,1578224294,602627,25.00,12971.13
496,1578224296,602628,15.00,12986.13
497,1578224297,602629,25.00,13011.13
498,1578224298,602630,50.00,13061.13
498,1578224298,602631,10.00,13071.13
498,1578224298,602632,5.00,13076.13
500,1578224300,602633,10.00,13086.13
505,1578224305,602634,25.00,13111.13
505,1578224305,602635,50.00,13161.13
507,1578224307,602637,50.00,13211.13
507,1578224307,602638,25.00,13236.13
510,1578224310,602640,25.00,13261.13
511,1578224311,602641,50.00,13311.13
514,1578224314,602643,25.00,13336.13
515,1578224315,602644,5.00,13341.13
515,1578224315,602645,50.00,13391.13
519,1578224319,602646,25.46,13416.59
519,1578224319,602647,5.00,13421.59
521,1578224321,602648,10.00,13431.59
521,1578224321,602649,10.00,13441.59
521,1578224321,602651,25.00,13466.59
522,1578224322,602652,5.00,13471.59
523,1578224323,602653,5.00,13476.59
523,1578224323,602654,25.00,13501.59
524,1578224324,602655,10.00,13511.59
524,1578224324,602656,50.00,13561.59
527,1578224327,602657,300.00,13861.59
528,1578224328,602658,25.00,13886.59
531,1578224331,602659,5.00,13891.59
532,1578224332,602660,5.00,13896.59
534,1578224334,602661,10.00,13906.59
534,1578224334,602662,10.00,13916.59
535,1578224335,602663,10.00,13926.59
538,1578224338,602664,50.00,13976.59
539,1578224339,602665,25.00,14001.59
539,1578224339,602666,50.00,14051.59
541,1578224341,602667,100.00,14151.59
541,1578224341,602668,5.00,14156.59
542,1578224342,602669,25.00,14181.59
544,1578224344,602670,15.00,14196.59
545,1578224345,602671,50.00,14246.59
546,1578224346,602672,75.00,14321.59
546,1578224346,602673,25.00,14346.59
549,1578224349,602674,100.00,14446.59
549,1578224349,602675,25.00,14471.59
550,1578224350,602676,10.00,14481.59
551,1578224351,602677,10.00,14491.59
551,1578224351,602678,20.00,14511.59
553,1578224353,602680,10.00,14521.59
555,1578224355,602681,50.00,14571.59
556,1578224356,602682,50.00,14621.59
559,1578224359,602683,50.00,14671.59
564,1578224364,602684,10.00,14681.59
565,1578224365,602685,10.00,14691.59
565,1578224365,602686,25.00,14716.59
565,1578224365,602687,10.00,14726.59
577,1578224377,602692,25.00,14751.59
577,1578224377,602693,25.00,14776.59
582,1578224382,602694,10.00,14786.59
589,1578224389,602695,20.00,14806.59
591,1578224391,602696,5.00,14811.59
592,1578224392,602697,5.00,14816.59
594,1578224394,602698,50.00,14866.59
597,1578224397,602699,20.00,14886.59
599,1578224399,602701,100.00,14986.59
601,1578224401,602702,10.00,14996.59
603,1578224403,602703,10.00,15006.59
604,1578224404,602704,15.00,15021.59
605,1578224405,602705,25.00,15046.59
609,1578224409,602707,25.00,15071.59
612,1578224412,602708,5.00,15076.59
616,1578224416,602709,10.00,15086.59
616,1578224416,602710,25.00,15111.59
617,1578224417,602711,10.00,15121.59
617,1578224417,602712,15.00,15136.59
624,1578224424,602713,25.00,15161.59
629,1578224429,602714,20.00,15181.59
631,1578224431,602716,5.00,15186.59
639,1578224439,602717,50.00,15236.59
650,1578224450,602719,25.00,15261.59
656,1578224456,602721,15.00,15276.59
657,1578224457,602722,10.00,15286.59
678,1578224478,602724,50.00,15336.59
679,1578224479,602725,50.00,15386.59
686,1578224486,602727,10.00,15396.59
693,1578224493,602728,25.00,15421.59
706,1578224506,602730,5.00,15426.59
709,1578224509,602731,10.00,15436.59
717,1578224517,602732,25.00,15461.59
725,1578224525,602733,25.00,15486.59
728,1578224528,602734,200.00,15686.59
730,1578224530,602735,10.00,15696.59
739,1578224539,602736,10.00,15706.59
742,1578224542,602737,10.00,15716.59
759,1578224559,602738,10.00,15726.59
761,1578224561,602739,25.00,15751.59
773,1578224573,602740,10.00,15761.59
773,1578224573,602741,10.00,15771.59
775,1578224575,602742,10.00,15781.59
778,1578224578,602743,5.00,15786.59
793,1578224593,602744,26.00,15812.59
793,1578224593,602745,50.00,15862.59
797,1578224597,602746,30.00,15892.59
801,1578224601,602748,25.00,15917.59
805,1578224605,602749,10.00,15927.59
809,1578224609,602750,25.00,15952.59
811,1578224611,602751,45.00,15997.59
833,1578224633,602754,5.00,16002.59
834,1578224634,602755,25.00,16027.59
839,1578224639,602756,50.00,16077.59
845,1578224645,602757,25.00,16102.59
846,1578224646,602758,5.00,16107.59
847,1578224647,602759,10.00,16117.59
852,1578224652,602760,10.00,16127.59
858,1578224658,602761,15.00,16142.59
921,1578224721,602764,50.00,16192.59
925,1578224725,602765,25.00,16217.59
941,1578224741,602766,150.00,16367.59
942,1578224742,602767,50.00,16417.59
957,1578224757,602768,50.00,16467.59
963,1578224763,602769,50.00,16517.59
972,1578224772,602770,50.00,16567.59
972,1578224772,602771,5.00,16572.59
1002,1578224802,602773,25.00,16597.59
1011,1578224811,602774,7.00,16604.59
1016,1578224816,602775,100.00,16704.59
1049,1578224849,602776,5.00,16709.59
1070,1578224870,602777,20.20,16729.79
1100,1578224900,602778,50.00,16779.79
1124,1578224924,602779,15.00,16794.79
1152,1578224952,602781,5.00,16799.79
1158,1578224958,602782,25.00,16824.79
1159,1578224959,602783,5.00,16829.79
1170,1578224970,602784,10.00,16839.79
1179,1578224979,602786,10.00,16849.79
1187,1578224987,602787,25.00,16874.79
1213,1578225013,602788,10.00,16884.79
1252,1578225052,602790,200.00,17084.79
1276,1578225076,602792,20.00,17104.79
1278,1578225078,602793,5.00,17109.79
1284,1578225084,602794,25.00,17134.79
1308,1578225108,602795,50.00,17184.79
1316,1578225116,602796,25.00,17209.79
1355,1578225155,602798,25.00,17234.79
1365,1578225165,602799,50.00,17284.79
1407,1578225207,602801,5.00,17289.79
1415,1578225215,602803,25.00,17314.79
1441,1578225241,602804,5.00,17319.79
1446,1578225246,602805,10.00,17329.79
1467,1578225267,602806,25.00,17354.79
1484,1578225284,602807,50.00,17404.79
1494,1578225294,602810,5.00,17409.79
1515,1578225315,602812,10.00,17419.79
1531,1578225331,602813,25.00,17444.79
1532,1578225332,602814,200.00,17644.79
1537,1578225337,602815,25.00,17669.79
1554,1578225354,602816,10.00,17679.79
1577,1578225377,602817,8.88,17688.67
1592,1578225392,602818,25.00,17713.67
1598,1578225398,602819,25.00,17738.67
1637,1578225437,602821,1050.00,18788.67
1655,1578225455,602822,50.00,18838.67
1662,1578225462,602823,10.00,18848.67
1662,1578225462,602824,50.00,18898.67
1699,1578225499,602825,20.00,18918.67
1702,1578225502,602826,50.00,18968.67
1762,1578225562,602827,100.00,19068.67
1782,1578225582,602828,25.00,19093.67
1788,1578225588,602829,30.00,19123.67
1797,1578225597,602830,20.00,19143.67
1806,1578225606,602831,10.00,19153.67
1877,1578225677,602833,10.00,19163.67
1887,1578225687,602834,25.00,19188.67
1895,1578225695,602836,100.00,19288.67
1909,1578225709,602837,5.00,19293.67
1941,1578225741,602839,25.00,19318.67
1966,1578225766,602841,10.00,19328.67
1981,1578225781,602842,10.00,19338.67
1992,1578225792,602843,100.00,19438.67
2009,1578225809,602845,50.00,19488.67
2013,1578225813,602846,10.00,19498.67
2022,1578225822,602847,25.00,19523.67
2049,1578225849,602848,5.00,19528.67
2060,1578225860,602849,5.00,19533.67
2074,1578225874,602850,5.00,19538.67
2074,1578225874,602851,10.00,19548.67
2076,1578225876,602852,100.00,19648.67
2115,1578225915,602854,10.00,19658.67
2158,1578225958,602857,5.00,19663.67
2160,1578225960,602858,50.00,19713.67
2161,1578225961,602859,90.00,19803.67
2194,1578225994,602861,50.00,19853.67
2208,1578226008,602862,25.00,19878.67
2212,1578226012,602863,100.00,19978.67
2225,1578226025,602865,5.00,19983.67
2228,1578226028,602866,5.00,19988.67
2235,1578226035,602867,5.00,19993.67
2236,1578226036,602868,7.00,20000.67
2243,1578226043,602869,5.00,20005.67
2246,1578226046,602870,20.00,20025.67
2262,1578226062,602871,10.00,20035.67
2265,1578226065,602872,25.00,20060.67
2276,1578226076,602873,10.00,20070.67
2324,1578226124,602875,10.00,20080.67
2329,1578226129,602876,1000.00,21080.67
2333,1578226133,602877,5.00,21085.67
2357,1578226157,602880,444.00,21529.67
2358,1578226158,602881,10.00,21539.67
2359,1578226159,602882,10.00,21549.67
2374,1578226174,602883,5.00,21554.67
2393,1578226193,602884,25.00,21579.67
2397,1578226197,602885,10.00,21589.67
2406,1578226206,602886,10.00,21599.67
2414,1578226214,602888,20.00,21619.67
2424,1578226224,602889,5.00,21624.67
2457,1578226257,602891,25.00,21649.67
2471,1578226271,602892,10.00,21659.67
2476,1578226276,602893,25.00,21684.67
2480,1578226280,602894,15.00,21699.67
2521,1578226321,602898,10.00,21709.67
2526,1578226326,602899,10.00,21719.67
2537,1578226337,602900,25.00,21744.67
2541,1578226341,602901,5.00,21749.67
2544,1578226344,602902,10.00,21759.67
2552,1578226352,602903,25.00,21784.67
2556,1578226356,602904,30.00,21814.67
2567,1578226367,602905,10.00,21824.67
2572,1578226372,602906,20.00,21844.67
2572,1578226372,602907,10.00,21854.67
2583,1578226383,602908,25.00,21879.67
2602,1578226402,602909,25.00,21904.67
2614,1578226414,602910,100.00,22004.67
2623,1578226423,602911,10.00,22014.67
2639,1578226439,602912,25.00,22039.67
2656,1578226456,602913,100.00,22139.67
2690,1578226490,602915,5.00,22144.67
2692,1578226492,602916,5.00,22149.67
2705,1578226505,602918,10.00,22159.67
2736,1578226536,602921,5.00,22164.67
2736,1578226536,602922,5.00,22169.67
2768,1578226568,602923,10.00,22179.67
2771,1578226571,602924,13.37,22193.04
2774,1578226574,602925,5.00,22198.04
2790,1578226590,602927,50.00,22248.04
2793,1578226593,602928,20.00,22268.04
2828,1578226628,602930,10.00,22278.04
2847,1578226647,602931,15.00,22293.04
2866,1578226666,602932,100.00,22393.04
2892,1578226692,602933,15.00,22408.04
2894,1578226694,602934,25.00,22433.04
2909,1578226709,602935,25.00,22458.04
2923,1578226723,602938,10.00,22468.04
2945,1578226745,602939,50.00,22518.04
3009,1578226809,602943,75.00,22593.04
3029,1578226829,602944,50.00,22643.04
3044,1578226844,602945,10.00,22653.04
3048,1578226848,602946,25.00,22678.04
3086,1578226886,602947,50.00,22728.04
3100,1578226900,602948,10.00,22738.04
3107,1578226907,602949,22.22,22760.26
3112,1578226912,602950,50.00,22810.26
3141,1578226941,602951,5.00,22815.26
3147,1578226947,602952,25.00,22840.26
3172,1578226972,602953,150.00,22990.26
3172,1578226972,602954,50.00,23040.26
3185,1578226985,602955,25.00,23065.26
3186,1578226986,602956,10.00,23075.26
3210,1578227010,602957,25.00,23100.26
3240,1578227040,602959,10.00,23110.26
3280,1578227080,602961,20.00,23130.26
3298,1578227098,602963,5.00,23135.26
3316,1578227116,602964,20.00,23155.26
3339,1578227139,602965,25.00,23180.26
3352,1578227152,602967,50.00,23230.26
3366,1578227166,602968,50.00,23280.26
3379,1578227179,602969,500.00,23780.26
3448,1578227248,602970,10.00,23790.26
3451,1578227251,602971,15.00,23805.26
3455,1578227255,602972,50.00,23855.26
3476,1578227276,602973,5.00,23860.26
3482,1578227282,602974,25.00,23885.26
3506,1578227306,602976,100.00,23985.26
3511,1578227311,602977,10.00,23995.26
3552,1578227352,602979,10.00,24005.26
3554,1578227354,602980,25.00,24030.26
3563,1578227363,602982,100.00,24130.26
3593,1578227393,602983,40.00,24170.26
3677,1578227477,602984,25.00,24195.26
3714,1578227514,602986,5.00,24200.26
3722,1578227522,602987,100.00,24300.26
3739,1578227539,602989,5.69,24305.95
3742,1578227542,602990,10.00,24315.95
3746,1578227546,602991,50.00,24365.95
3754,1578227554,602992,20.00,24385.95
3765,1578227565,602993,25.00,24410.95
3792,1578227592,602995,5.00,24415.95
3797,1578227597,602996,20.00,24435.95
3822,1578227622,602997,25.00,24460.95
3830,1578227630,602998,100.00,24560.95
3854,1578227654,602999,10.00,24570.95
3874,1578227674,603000,10000.00,34570.95
3879,1578227679,603001,10.00,34580.95
3884,1578227684,603002,10.00,34590.95
3888,1578227688,603003,50.00,34640.95
3900,1578227700,603004,25.00,34665.95
3924,1578227724,603005,5.00,34670.95
3934,1578227734,603006,10.00,34680.95
3939,1578227739,603007,500.00,35180.95
3948,1578227748,603008,10.00,35190.95
3974,1578227774,603010,25.00,35215.95
3989,1578227789,603011,200.00,35415.95
4003,1578227803,603012,10.00,35425.95
4055,1578227855,603013,20.00,35445.95
4068,1578227868,603014,25.00,35470.95
4119,1578227919,603016,10.00,35480.95
4131,1578227931,603017,10.00,35490.95
4141,1578227941,603018,10.00,35500.95
4211,1578228011,603020,15.00,35515.95
4220,1578228020,603022,10.00,35525.95
4230,1578228030,603023,25.00,35550.95
4247,1578228047,603025,250.00,35800.95
4261,1578228061,603026,50.00,35850.95
4270,1578228070,603027,50.00,35900.95
4321,1578228121,603030,50.00,35950.95
4377,1578228177,603031,8.33,35959.28
4390,1578228190,603032,50.00,36009.28
4400,1578228200,603033,50.00,36059.28
4534,1578228334,603034,100.00,36159.28
4731,1578228531,603037,10.00,36169.28
4743,1578228543,603038,5.00,36174.28
4748,1578228548,603039,25.00,36199.28
4801,1578228601,603040,25.00,36224.28
4806,1578228606,603041,25.00,36249.28
4815,1578228615,603042,10.00,36259.28
4817,1578228617,603043,50.00,36309.28
4868,1578228668,603045,25.00,36334.28
4869,1578228669,603046,25.00,36359.28
4885,1578228685,603047,5.00,36364.28
