utc_unixtimestamp,donation_id,donation_amount
1578794871,665278,25.00
1578794844,665277,100.00
1578794830,665276,250.00
1578794822,665275,30.00
1578794817,665274,15.00
1578794816,665273,5.00
1578794808,665272,100.00
1578794805,665271,256.00
1578794803,665270,25.00
1578794802,665269,25.00
1578794774,665266,5.00
1578794765,665265,25.00
1578794763,665264,5.00
1578794753,665263,10.00
1578794752,665262,20.00
1578794751,665261,10.00
1578794745,665260,15.00
1578794734,665259,50.00
1578794725,665258,30.00
1578794721,665257,5.00
1578794711,665256,5.00
1578794708,665255,25.00
1578794695,665253,100.00
1578794692,665252,10.00
1578794691,665251,25.00
1578794685,665250,25.00
1578794681,665249,20.00
1578794680,665248,5.00
1578794674,665247,5.00
1578794672,665246,25.00
1578794661,665245,25.00
1578794659,665244,100.00
1578794656,665243,25.00
1578794652,665242,5.00
1578794648,665240,5.00
1578794628,665238,400.00
1578794626,665237,31.42
1578794624,665236,500.00
1578794617,665235,25.00
1578794595,665233,5.00
1578794570,665232,206.00
1578794567,665231,50.00
1578794566,665230,5.00
1578794565,665229,50.00
1578794563,665228,15.00
1578794562,665227,5.00
1578794560,665226,100.00
1578794545,665225,50.00
1578794544,665224,25.00
1578794540,665223,50.00
1578794538,665222,25.00
1578794532,665221,100.00
1578794531,665220,5.00
1578794522,665219,5.00
1578794518,665218,10.00
1578794517,665217,10.00
1578794517,665216,5.00
1578794517,665215,135.79
1578794516,665214,25.00
1578794515,665213,100.00
1578794512,665212,500.00
1578794501,665211,100.00
1578794498,665210,5.00
1578794491,665209,30.00
1578794490,665208,5.00
1578794486,665207,100.00
1578794484,665206,5.00
1578794480,665205,100.00
1578794479,665204,50.00
1578794473,665203,10.00
1578794470,665202,100.00
1578794465,665200,10.00
1578794463,665199,50.00
1578794456,665198,15.00
1578794446,665197,25.00
1578794442,665195,100.00
1578794440,665194,50.00
1578794437,665192,100.00
1578794432,665191,25.00
1578794430,665190,55.00
1578794428,665189,100.00
1578794423,665188,100.00
1578794414,665186,50.00
1578794412,665184,100.00
1578794408,665183,50.00
1578794401,665182,25.00
1578794401,665181,600.00
1578794388,665180,10.00
1578794386,665179,13.75
1578794386,665178,5.00
1578794382,665177,100.00
1578794379,665176,100.00
1578794375,665175,5.00
1578794371,665174,50.00
1578794367,665172,100.00
1578794366,665171,133.00
1578794357,665170,10.00
1578794353,665169,10.00
1578794347,665168,25.00
1578794342,665167,5.00
1578794326,665166,10.00
1578794326,665165,100.00
1578794326,665164,100.00
1578794323,665162,100.00
1578794309,665161,500.00
1578794308,665160,100.00
1578794307,665159,50.00
1578794295,665158,5.00
1578794276,665156,50.00
1578794276,665155,100.00
1578794274,665154,25.00
1578794269,665153,75.00
1578794266,665152,5.00
1578794255,665151,5.00
1578794250,665150,30.00
1578794248,665149,10.00
1578794247,665148,100.00
1578794240,665147,100.00
1578794238,665146,25.00
1578794237,665145,21.12
1578794235,665144,100.00
1578794231,665143,25.00
1578794204,665140,100.00
1578794201,665139,10.00
1578794182,665136,259.88
1578794174,665134,50.00
1578794171,665133,100.00
1578794160,665130,100.00
1578794134,665129,5.00
1578794134,665128,100.00
1578794133,665127,5.00
1578794133,665126,50.00
1578794104,665124,50.00
1578794104,665123,5.00
1578794099,665122,20.00
1578794091,665121,25.00
1578794086,665118,15.00
1578794075,665116,25.00
1578794072,665114,25.00
1578794064,665113,250.00
1578794060,665112,50.00
1578794058,665111,20.00
1578794045,665110,25.00
1578794042,665109,25.00
1578794041,665108,10.00
1578794025,665106,5.00
1578794022,665105,5.00
1578794018,665104,25.00
1578794001,665102,30.00
1578793995,665101,100.00
1578793984,665100,100.00
1578793979,665099,25.00
1578793978,665098,5.00
1578793977,665097,10.00
1578793977,665096,5.00
1578793970,665094,100.00
1578793953,665093,25.00
1578793935,665092,100.00
1578793932,665091,100.00
1578793931,665090,5.00
1578793926,665088,100.00
1578793924,665087,100.00
1578793910,665085,25.00
1578793909,665084,5000.00
1578793905,665083,25.00
1578793905,665082,10.00
1578793904,665081,25.00
1578793895,665080,5.00
1578793881,665079,15.00
1578793878,665078,5.00
1578793873,665077,20.00
1578793870,665076,5.00
1578793866,665075,100.00
1578793863,665074,10.00
1578793855,665072,5.00
1578793854,665071,5.00
1578793846,665068,100.00
1578793842,665067,10.10
1578793841,665066,314.00
1578793826,665065,10.00
1578793823,665063,25.00
1578793816,665062,10.00
1578793805,665060,20.00
1578793798,665059,1000.00
1578793796,665058,5.00
1578793793,665056,300.00
1578793786,665055,50.00
1578793784,665054,100.00
1578793772,665053,25.00
1578793761,665052,85.00
1578793750,665051,10.00
1578793748,665050,5.00
1578793745,665049,25.00
1578793745,665048,25.00
1578793734,665047,100.00
1578793731,665046,50.00
